BA_median,BA_std,IGN_median,IGN_std,C,C_std,CO2eq,CO2eq_std
0.392598129447107,0.1519976708926,126,20.6271422644534,12.9167321836237,5.62497527742357,36.5866439101142,10.7082218606181
0.109965025167747,0.143081337050835,38,34.1950879519273,3.76044170609048,1.63157090978562,10.6514511325013,3.09493534183648
0.0389312151863886,0.122927290608892,17,31.9363797000904,1.42297110020401,0.628992526279691,4.03056564132787,1.21904895035167
0.184412915175073,0.124191757859684,71.5,30.0142847372428,6.08909250120012,2.64944965607845,17.2473545096494,5.03923256841956
0.278354646707247,0.157672917730565,78,29.8808390200232,9.95340361868293,4.35924115599137,28.1930157499194,8.36234210626732
0.248103680509983,0.1286055869989,91,26.8823803516983,8.5990212058455,3.73606030517776,24.3567275655574,7.09962888231512
0.279747857520701,0.139026670649803,100,25.5955310006885,9.16699629915093,3.99629743992976,25.965517017345,7.61637798168123
0.111304564096546,0.134966045246586,39,34.1562640576275,3.93232059065598,1.71560254630277,11.1382980730331,3.27643894414898
0.243424152152041,0.130850758329577,85,29.6409619551327,8.29354535259168,3.59785430476992,23.4914672112159,6.82323238657677
0.171546093164271,0.128942572850664,64,34.1638728221232,5.95790754914079,2.58940753921344,16.8757731329413,4.92263591698839
0.116697986777532,0.133492644649914,37,34.8923709218584,4.10358794926031,1.78809742246198,11.6234128662798,3.40988447102815
0.322404666632197,0.140793296182697,107,24.1965423906736,10.9772399307513,4.76200516014827,31.0930321038531,9.03075848195224
0.336436729789438,0.154700505363302,97,26.601856302874,11.7110038678287,5.09178554156486,33.1714184556247,9.68445524213899
0.423639169382889,0.151685130446612,132,19.6152235009697,14.7324190021729,6.40437401544394,41.7295768236547,12.1784491255901
0.170085459061528,0.120267493733648,62,31.5084694589827,5.31033634927181,2.36963082518194,15.0415277093124,4.62726194936301
0.251349749843543,0.154693944661573,75,32.2217817511574,8.83086543210554,3.84713906598583,25.013426336439,7.33459609675549
0.257193758179372,0.131457037339821,93,26.9559369812763,8.8049207863566,3.82050006249193,24.9399381273551,7.24778470811571
0.155586131330818,0.126660487416836,57.5,32.9595146445697,5.31233966631239,2.3047349735289,15.0472021048299,4.3713865847396
0.272094342694683,0.149785135221256,82,29.3302889493072,9.36954181880446,4.06746290577205,26.5392272017636,7.72129646165327
0.276489527123897,0.148638254707994,84,29.1612220744068,9.74632205229518,4.24954267508635,27.6064572131261,8.10988266784102
0.23980753626448,0.162782154382758,66,32.3570603478492,8.32845970536504,3.61967442091084,23.5903621154465,6.88120605644206
0.260903460885287,0.15768945035726,73,32.3279490114558,9.00120592470781,3.90838508181366,25.4959157817349,7.42132646644028
0.325905222465603,0.132023457256079,115,22.853118474817,10.9399566854614,4.74807906208202,30.9874273115695,9.00716315061673
0.0395940848805392,0.111372646542559,19,32.0117248133481,1.39709668676767,0.609319177859763,3.95727636526942,1.16320130836534
0.00455922710276688,0.107752400862723,4,29.6699966245313,0.170040934024794,0.0759776015740558,0.481640945625228,0.14894211064111
0.305304060155807,0.163402011063323,86.5,28.077762459725,10.7608161964907,4.691735400807,30.4800118765599,8.95344974826817
0.25228630410279,0.144854753537083,82,29.2755340325824,8.56886064834037,3.71712718623985,24.2712977864241,7.04872242650244
0.166922236383482,0.138806627921633,55,33.8296584344239,5.38708956526743,2.36083729691594,15.25893119362,4.52471896754867
0.592069104893708,0.182338793530267,147,18.1946881720374,20.0252620105467,8.68735086649489,56.7215546448736,16.4736281082296
0.487387354309446,0.169442989191919,134,19.7169775372191,16.3575829494565,7.09951264659681,46.3328537043354,13.4680719953187
0.538670248149646,0.171265170401689,150,18.010815902937,17.3817948467522,7.61788475092927,49.2339339034257,14.6012362178597
0.690181479679732,0.195430073366908,208,19.8218672789024,22.7711363019279,9.90977016244464,64.4992435752107,18.8517964885765
0.642269555007227,0.179563012733091,165,17.0689327277503,21.3531973471313,9.27882025414124,60.4829314857493,17.6237326698645
0.71447942329305,0.208439868258941,165,17.2988244782219,24.4703354503188,10.6180896347491,69.3122251630279,20.1440992551088
0.492185062985582,0.192117100799317,115,22.8254235220063,17.3318375378293,7.55490281768693,49.0924298259016,14.4132859989253
0.234742797158213,0.137598006270411,83,29.9555685488873,7.64945030170599,3.34040383829848,21.6670679795822,6.37791383015826
0.609278730375375,0.19656133012954,147.5,17.9022691925421,21.4553904635506,9.35237239606829,60.7723934880071,17.8425617529147
1.06046460477699,0.252786802102467,190,17.5975313356479,36.7913099282449,15.9873674804011,104.211385371754,30.3865704029238
0.338033150571474,0.157030065519494,100,27.1046073341552,11.3044021844473,4.90815826763371,32.019719187447,9.31440447074446
1.0007943299072,0.239272179285157,219,22.0236124081292,32.5915616612181,14.2352664706594,92.3155984054002,27.1858729787895
0.689913610276638,0.191906824855201,195,18.7423651456067,23.4763085796967,10.1840782639316,66.4966440519908,19.3128537175357
1.10919813427593,0.254290327838254,206,20.5924771242829,38.1842694828907,16.575894521773,108.156943310288,31.4649495626659
0.839036982146232,0.215547556134046,174,16.7535606004453,29.0640752100295,12.6265757973178,82.3239930324086,23.9917982279082
1.50737270598343,0.330278491186542,287.5,34.1530768256193,50.4651419373697,21.9082494401334,142.9425145376,41.5708947329804
0.955511799356218,0.228466062949192,216,20.6071898198729,29.901417867047,13.3222154801765,84.6957661084106,25.974184892361
0.52909885460189,0.184266914766923,139.5,19.2142089304979,16.2774980712392,7.34354934608576,46.106013286785,14.4953925984618
1.28624593733717,0.309189452576221,242,26.6920599816887,41.4859687857413,18.1853173288777,117.509006585612,34.8626978561106
0.905477611959048,0.22544895193325,218,22.1722151153899,29.1028657406464,12.7762808101605,82.4338672103811,24.5319976702363
1.36678143288801,0.307758958128269,260,29.05981403574,46.9646273534069,20.3838669118986,133.027306978525,38.6844063907952
0.75093495830006,0.193378457806953,182,17.7249791505064,24.5483369317641,10.7091802924413,69.5331643592218,20.4254311002627
1.02052774835135,0.240754013533627,224,22.6064386197178,33.0454909602185,14.4628557471242,93.6013531448189,27.6804261644269
0.872968849847648,0.224425422444957,176,16.9824828492103,30.4508336858361,13.2448315341873,86.2519864151307,25.2034532925836
0.964110710114514,0.242249244509561,231,24.083451759427,30.7524720996846,13.5491961994994,87.1063772223565,26.1150010001653
1.15164754598067,0.260392831180903,232,23.7783213782548,36.6517128239455,16.1670674101895,103.815976573826,31.1985375109473
0.842260812006557,0.225022054259244,182,17.6614773952743,28.4335781201203,12.3359041803002,80.5381100252407,23.3934534550751
0.427521832041147,0.159889402286607,119,21.3737652705798,14.1141167099581,6.14145558747681,39.9782355809564,11.6814146523334
1.53356733547593,0.323541623521503,266,30.3713946438522,51.8374340200733,22.4885336260729,146.829531861858,42.6450342885561
0.777929913153116,0.206135435038103,190,18.3227891873373,25.7132165732062,11.1856566879104,72.8326859436065,21.2699435461075
0.853384087402077,0.223978082251916,187,17.9109105496264,29.2965837079198,12.7144781654067,82.9825733526827,24.1269503503981
0.833241027459102,0.216737502902725,187,18.5047762143384,28.5306950485647,12.3797503428222,80.8131937250594,23.4857085427206
1.27300495215002,0.296109533957439,234,24.9371444269823,41.0013196455027,17.9834313973325,116.136237895886,34.4971729130595
0.739988188403633,0.202950320993991,184,17.8936519967776,23.8600800770733,10.460330383754,67.5836768183101,20.0559263073741
1.28865670772467,0.294688719289888,256,29.1975480616577,43.8442630250854,19.0197036763377,124.188875018554,36.0683619661907
1.58950002513832,0.364207485232313,287,36.8304211069996,51.9714013954196,22.6711363517896,147.208994452526,43.2375669304192
1.79861375207019,0.408354714374642,309,41.1540355936772,59.2750190639685,25.8025768982436,167.896491498691,49.0989057611633
1.83629695511382,0.395544380443974,306,40.3423160150909,61.3953642517068,26.6574067540059,173.90236924296,50.5901391584378
2.16066077159318,0.471010148363223,359.5,53.9034354689509,73.3302661489505,31.8103008833373,207.707978866902,60.3205891807891
1.28741359651226,0.279719043177206,232,22.9229451077389,44.3623170797197,19.2597758410486,125.656263128306,36.5644382884454
1.72216204775831,0.376690520341895,279,35.0547769695998,58.4537086994343,25.3569176105925,165.570129891148,48.0833571239312
1.16860336220589,0.286604920856249,268.5,31.6442274851691,38.672711308689,16.8190710670413,109.540454781861,31.9737057455457
1.72720368741352,0.365620761965256,304,38.9538896198636,55.7086034076345,24.4197549701206,157.794619152125,46.8145394152357
2.91728419414423,0.586285406300191,385,57.9834630993441,99.6212995487651,43.2205057554978,282.177330971877,81.9769698539941
1.17690033834309,0.280912474021931,239,24.4404439259867,40.2289075100074,17.4540292813516,113.948380522096,33.1075691012808
0.957681183046753,0.233403382927378,218,20.9738247662491,31.9620825970637,13.8808501861864,90.532598956183,26.3490047982145
0.942519359662707,0.232034441303254,208,20.2985800328829,28.8888279686676,13.072732410084,81.8276052212511,25.879370233871
2.43759866139386,0.489212586320538,340,47.9792260267934,81.8017502075852,35.5038957534629,231.703457462985,67.3529729745493
1.48737112719694,0.321831665445294,257,29.5713855245547,49.5380731753274,21.5202414609658,140.316592269115,40.862587018901
0.986803528186623,0.239847479470728,203,19.1411396533024,32.3699925802111,14.1074338676442,91.688003983448,26.8784873286035
2.45680092118685,0.496500195087825,342,47.5072787321325,75.9974268389862,34.1397179992362,215.262711521428,67.1088276386564
2.28245380314218,0.490444060262962,340,48.802777442335,71.9732909366709,31.9124930725728,203.86434657812,61.9148362019235
2.43711740460068,0.518665245022536,366,54.1034986259074,82.5829662984111,35.8246060653336,233.916252040249,67.9321772944869
3.77031609571338,0.733469979250161,417,65.5301808680901,134.17143045407,58.6657173958665,380.040576761152,112.326325805959
1.95455607028843,0.422811551028606,314,43.7617868692537,66.6037130809052,28.893738612819,188.655017301664,54.7966183911828
3.52802302190657,0.736090743392545,436,72.9868660693047,118.622481195616,51.4767489011949,335.998177986581,97.6396081510304
2.93028715538025,0.58009653774952,376,56.4063198313533,98.25107149665,42.6467315098043,278.296160014261,80.9096983898261
3.4473162475733,0.713610993409886,421.5,68.3943805534584,115.307277556988,50.0630672244239,326.60786368017,95.0043984292305
3.25674977216318,0.663288002668718,424,67.7417633775908,108.800715833132,47.2450674281903,308.178027597345,89.6700330284531
2.76403828395493,0.564971308056804,395,62.0284251414263,91.3069624726189,39.724981826913,258.626971203693,75.5486206296915
2.82304025033675,0.603153643097013,387,59.8201956851682,89.2456050748478,39.5117968198509,252.788176374506,76.5407716102747
3.20538784425379,0.696907772704284,436,73.7849753444872,107.267012243783,46.5696412524656,303.833812180514,88.3700440719968
2.33372381938386,0.481947970946122,351,52.5792928636173,75.3460828757744,33.0143705811178,213.417779745631,63.2637098027967
4.27468617683525,0.912691552952935,491,86.9714858925519,149.005966176264,64.8026519137885,422.059399194267,123.292251831839
3.73718099475131,0.751653553906873,453,77.6835137742386,127.059173261148,55.1179464580981,359.895108262201,104.521605719906
2.80618615155494,0.588446733685112,402,64.4689829977856,97.7759569948194,42.5193293658503,276.950398187826,80.888554728331
6.69836241909729,1.26652271505447,529,96.7901776757047,230.761082121703,100.181721155495,653.630765109724,190.187454454803
3.75783841999671,0.774551293371082,445,76.1878878710931,125.245454567703,54.4032899337764,354.75775006302,103.289844723147
3.01583367460985,0.62796978581295,401,65.8753671336638,100.474449924259,43.6460066894272,284.593879410463,82.8711671393246
4.84351014572854,0.926603381947751,461,84.5723716413643,148.804172251728,67.2071377042062,421.487817903021,132.801480662595
2.63716531504461,0.538335223414122,363,54.3818090647705,84.2479033122587,37.0901947016411,238.632186131973,71.4308576065391
3.72730135297448,0.784015113157892,469.5,80.5697802497282,125.351963252135,54.3960936889347,355.059435911671,103.175275406756
3.70006932929042,0.736761018814743,447,73.6465647569559,123.28682280599,53.5546162678902,349.209925597968,101.68267283109
5.89046988398102,1.23952340108213,526,97.1233305253292,197.423434527693,85.6968368774577,559.201878299692,162.591154440646
5.03648239382806,0.95980261568593,473,82.444689840419,170.166108895988,73.8240288765799,481.995503447885,139.994178686473
6.95368094909302,1.18504932571409,489,82.8991992315561,249.627374364543,109.486301472167,707.069537887568,210.373201771434
3.50409125284532,0.684501466667354,394,62.4075404186153,115.272864314627,50.2005188718658,326.510388171181,95.5694246873072
6.97404899090669,1.35137896648069,555.5,102.833280384098,236.604684783515,102.638103424998,670.182769649307,194.627734143774
4.65519115450452,0.887880739598121,456,79.7192042517142,161.307234556923,70.0815638247834,456.902741882485,133.170179913932
4.22998122364092,0.886932676214314,462,82.0746616568481,138.462479112685,60.3804552578591,392.194972086679,115.114432461716
5.15008767249709,1.01303079575952,497,90.111664683947,173.602413495394,75.3229607188961,491.728836225704,142.848984555132
5.70329103790876,1.08029804026615,511,94.5926166364063,180.312421111427,79.8266689596129,510.734932798117,154.630776177033
6.97706403322667,1.29936032893331,553,104.067880168103,227.281621864029,99.2615867824001,643.775193929862,189.545010671382
3.8707306902365,0.77392562625936,459.5,75.9231875411353,128.250978492565,55.7639804994049,363.270896580189,105.982639378501
5.80081439752917,1.08732021642513,509,89.8029785137996,192.38535543981,83.6348023357136,544.931519283262,158.922690554418
7.54796752427892,1.3808817737777,580,111.386511364321,249.186545249355,108.428234435287,705.820889418797,206.237059509308
5.94756164011058,1.10655658572709,516,93.4378455551175,204.449691640458,88.7397132066168,579.103751571598,168.4179406836
7.33083543780868,1.33289816770597,540.5,101.334532472753,255.093939594002,110.90476609596,722.553583900009,210.922845975529
6.55597123627416,1.34580049758273,578,108.682013466125,223.068423479832,96.7674881809697,631.841309506625,183.5071586493
6.58419860390252,1.31886693130939,563,104.872048814842,221.489815355814,96.1129791775414,627.369901995344,182.298170479263
9.59062156811159,1.88763780015642,640,126.921613884598,325.159163484849,141.053479573565,921.013330570834,267.471877723576
8.16044417583361,1.54230428811119,586.5,116.387871363818,261.346841667609,114.92007744538,740.264929023502,221.041711904976
