BA_median,BA_std,IGN_median,IGN_std,C,C_std,CO2eq,CO2eq_std
0,0.0845185602237576,0,25.1648570238146,0,0,0,0
0.329452864189975,0.147884796254628,98.5,24.3852951103245,11.3274439486288,4.91667969183642,32.0849849844911,9.33154072886559
0.641119830083228,0.178080930135328,165,17.5046826281974,22.2101418663433,9.64907800270709,62.9102268364173,18.3345292977071
0.413101480868522,0.157737758184607,120,21.4206366542798,13.785849640934,5.98714180265258,39.0484191079456,11.365088248291
0.339209858100291,0.139600959664446,112,24.1765378825005,11.110330743027,4.84412085673364,31.470011829624,9.23350981116813
0.312378140082965,0.14608406610357,93,26.9967145704361,10.4412511563817,4.53366517024202,29.574843900451,8.60423242799825
0.317499618636918,0.146382300434691,100,26.1918271758732,11.0379089448647,4.79806519310098,31.2648770863292,9.1233192061969
0.332614341012901,0.181576053032887,85,29.8073496657132,11.336909303923,4.91816236650637,32.111795603362,9.32734129782867
0.299200215887365,0.148056477253149,98,26.7991326820946,10.0624872241676,4.36657992653965,28.5019950624546,8.28226027031098
0.335663181344489,0.148951317111574,103,25.7522557978651,11.2948727203105,4.90118035486816,31.9927269802794,9.29592844610137
0.39704317741021,0.150263929656184,124,21.4243120110109,12.7679484838536,5.60390477485229,36.1652140805152,10.7575732754301
0.0318219157800906,0.112989145165431,15,32.4751491807861,1.15084199230541,0.506261909541351,3.25975994320509,0.976011204844713
0.0151313913984019,0.0931655772506606,9.5,29.1321011655239,0.555147140488467,0.245844724776871,1.57245427543358,0.477424523281467
0.402635824848212,0.153067986711527,124,22.0840308915836,13.2063205556589,5.75570973368691,37.4069029739039,10.9665014825949
0.221920363112111,0.135525669866175,76,29.5900246799586,7.68571944685027,3.33887948633961,21.7698003332034,6.34398140244094
0.475425642346335,0.161382537859569,127,20.971306580652,16.3545617877727,7.09903985990991,46.3242962638662,13.4743625204888
0.429299170647674,0.161388309907774,127.5,21.4216219013614,14.7148412357787,6.38536068350558,41.6797878003433,12.1148835843338
0.000980520665352427,0.091330246063911,1.5,27.643792780284,0.0365694987349841,0.0163399643773095,0.103583105166843,0.0320319243005438
0,0.0512066971961265,0,16.236927936923,0,0,0,0
0.160868422873459,0.139873866698628,55,33.160124620768,5.54428168888515,2.40708213434451,15.7041778837672,4.56993143323394
0.172734832156841,0.151969708081987,52,35.2518316635552,6.15839647539742,2.69438724119302,17.4436580165632,5.16256554309468
0.0952395794150716,0.106153368581778,45,33.9381100138371,3.28656139591763,1.42708780045379,9.30918515393668,2.70988319813801
0.06276324119614,0.122067280437194,28,32.1279154934452,2.24870259055278,0.985555082543853,6.36945008774075,1.89212727140216
0.0534424595064866,0.112245385692215,24,31.8462867062547,1.91246983499595,0.837826671941134,5.41707080762602,1.60771232683287
0.209964186664537,0.129471060239285,77,29.7378061079178,6.94050453863039,3.01918561477139,19.6589791056706,5.74100583187594
0.134982424729081,0.125363291188351,51,35.325156272346,4.79639937274272,2.09619669844955,13.5858012232938,4.01133928631812
0.0324421709546299,0.111833484272814,17,32.8696484585672,1.182072785082,0.52173152707233,3.34822116374477,1.00952793412207
0.1331039906374,0.131654835574969,48,34.2601503485011,4.69851427802952,2.04939854536708,13.3085416925186,3.9128415571134
0.275514049767015,0.132664450764414,98,26.2102826179901,9.07676485830732,3.951455746309,25.7099364611555,7.51973831980763
0.300062428563187,0.154546519159399,89,29.4011344288908,10.2253077607624,4.43590339900957,28.9631842323596,8.41264927091379
0.680087981107282,0.194413107276727,168,17.9102556167202,23.2287849197302,10.0778520918333,65.7955332851357,19.1150669895955
0.396153905852406,0.154615014906591,129,21.1324319395492,13.0444490713839,5.67944550761908,36.9484019946948,10.8095891865561
0.139679376880329,0.140929624174667,43,34.223050246408,4.73991342012007,2.0561517121684,13.4258047624901,3.89899133521675
0.0560083459414034,0.124871403603424,20,33.1740144425457,2.04231160441016,0.901740351637297,5.78484761949178,1.74551624217219
0.202931305203462,0.1325573099861,72,30.4907771546002,6.76571786222931,2.93871090323904,19.1638958447645,5.57915636742812
0.30882652626177,0.163738232033904,83,28.6020544107677,11.021400758484,4.82367011109901,31.2181176484058,9.24598992074524
0.266513502266663,0.137675909567916,96,27.8090392978015,9.22410786294731,4.00682338691841,26.1272855217982,7.61221157195047
0.29614720992155,0.132246408604662,103,24.2931277536684,9.68594323145353,4.22485538638608,27.4354342030921,8.05671835415671
0.133175130334559,0.142776763413717,42,33.0607066065038,4.72642911413987,2.06482911690439,13.3876104658012,3.94956713126551
0.243333490281241,0.133072773875831,86,29.1518847312379,8.29769185535029,3.59974440777179,23.5032121802797,6.82711173228425
0.177726659262937,0.128933695130001,68,31.8507001194338,6.15027272752684,2.67153773631851,17.4206475007198,5.07528956248668
0.142164988076482,0.139727393732955,43,33.3291456678828,5.01005478196815,2.18430928918984,14.1909801699248,4.16822738398999
0.358210896960568,0.142120915982811,112,23.7922866472288,12.2263343960544,5.30426275391008,34.6310921768242,10.0603566203579
0.367661853597141,0.152609349299558,104,25.5356468541578,12.799443714578,5.56514484609011,36.2544243215421,10.5850532542798
0.47484774469448,0.164652817432528,137,19.9242103521861,16.4908844850152,7.16715407748682,46.7104303038056,13.625087319663
0.166488573944737,0.126694663200266,61,33.0952065516548,5.24805243752125,2.32745481517563,14.8651085292789,4.51659720449097
0.273241677264677,0.151107315810577,80,29.1290092206752,9.59084737729962,4.17726103487823,27.1660751962012,7.96179461317123
0.287634521782054,0.140903772317202,98,27.3850393349978,9.78949755914393,4.24672136010512,27.7287518362752,8.05344155243015
0.166830631126656,0.124335657765926,61,32.5915694835551,5.68667608907948,2.46699077706308,16.1075100223176,4.67868674620057
0.305177966755271,0.151287709129336,86,28.7087643264065,10.5451986314441,4.57968473677672,29.8692751235653,8.69814608646657
0.317151876689497,0.153754745648713,90,27.3297725469399,11.2274616495282,4.90119202388594,31.8017851222886,9.3666058799921
0.263814629574936,0.16231518307181,70.5,31.2725434202588,9.1650360111271,3.98346654667607,25.9599645015175,7.57327194112588
0.295735233393537,0.167769617877951,78,30.5672549646853,10.206036120269,4.43169245678911,28.9085973106618,8.41538603884734
0.341712162597314,0.140865604669309,118,21.6866887391429,11.4758198623661,4.98045307289623,32.505259760152,9.4476208697702
0.0609121563085411,0.125737728797378,27,32.7444749482968,2.1235403370883,0.92355030455855,6.01492800480261,1.75718237157587
0.0228554577033391,0.108018985797235,13,30.9675057182591,0.831102490849769,0.36648598551291,2.35409780533197,0.708418887813299
0.321791311371307,0.158925637332464,97,26.5155794195026,11.1920542850607,4.86544418200174,31.7014937624345,9.25230902506516
0.149440308333003,0.129988866185737,50,34.7330156821773,5.12344982443,2.22330698993345,14.512171627698,4.21835342032639
0.260366142456828,0.154679738197949,77,29.5997306584883,9.11771083138248,3.96906654830457,25.8259159298909,7.56014989960093
0.306023300442784,0.14878797331532,93,26.4877254516049,10.128968655533,4.40502008688229,28.6903037167973,8.37381418326437
0.723454021226261,0.197361503851494,198,18.739080904707,24.6836464749023,10.7085839997083,69.9164286401607,20.3100462222403
0.403227204321188,0.151959397662491,126,21.5776727188073,13.6698486161657,5.92996214960564,38.7198462052892,11.2446551450745
0.464944902348989,0.171713430972878,119,22.4249060736586,16.0411803055785,6.96521650666884,45.4366432155511,13.2257685496528
1.12132970873612,0.267796408270355,209,20.4495669584661,39.6309354289886,17.2921356857412,112.25462460261,33.028478667228
