BA_median,BA_std,C,C_std,CO2eq,CO2eq_std
0.0342519399420965,0.062212214276217,0.895280549693828,0.503209566555071,2.53588215700777,1.15244648071413
0.0650783295397669,0.0608536127297751,1.87297873265438,0.90669441131767,5.30521226024353,1.90030242357126
0.0708123366949645,0.0726867877825423,1.79885485354635,1.06429432809065,5.09525637267003,2.49246765416417
0.0335515563630961,0.0574693758948348,0.878845340745882,0.492129208450683,2.48932942766271,1.12508978066433
0.0299065193125452,0.0528873660069323,0.792025201260207,0.43515418148289,2.24341138256954,0.985666853972861
0.0110489256290068,0.0496728525343509,0.273415410439173,0.169868784636776,0.774449150068957,0.405241478661913
0.0364920794772826,0.0578722968228993,1.0124660012474,0.515993055329096,2.86780994853326,1.12039254043805
0,0.0225546529279777,0,0,0,0
0.0955564704779696,0.0831875951505124,2.50638034094418,1.40019257273081,7.09932231572439,3.19748626654319
0.192212597113585,0.107285020911156,6.07547867089152,2.69005841941423,17.2087933353002,5.21159087313546
0,0.0246635903629493,0,0,0,0
0.0164169059435787,0.0533384977577843,0.405777541687514,0.252659570767978,1.14936488682988,0.603217257201433
0.0256427415452264,0.0551142831915875,0.640615451622142,0.390947671775786,1.81454326671972,0.926621294899771
0.111568328278907,0.0780434401624348,3.29450946224105,1.54617261371268,9.33169805179777,3.16208269601391
0,0.0247870927051496,0,0,0,0
0.0194583231427268,0.0438989376254117,0.55148560987832,0.272523398728275,1.56208298998034,0.579741037676338
0.0431137550266575,0.0579923593987366,1.13033790467713,0.631958488248028,3.20168211499797,1.44368029690929
0.0179418475222092,0.0386412209237444,0.494896309109782,0.254468602443793,1.40179379555346,0.555598487628651
0.0606420249540588,0.065140432411244,1.62190134943106,0.876366027418352,4.59403557226348,1.96813880460802
0.220755245438393,0.111644592209343,6.45587505228579,3.06384972709862,18.2862660855995,6.32337327417259
0.192510764168259,0.100595977827565,5.80859228838121,2.66572741765598,16.4528376568398,5.34659955038406
0.130040002667904,0.0958518425449042,3.62794288767276,1.83375303851882,10.2761482293331,3.96072443529783
0.00376341363660072,0.0430717585432567,0.087365708596166,0.0614010475028687,0.24746336959864,0.152043318426925
0.132136476135424,0.0878053276275412,3.82399458803708,1.83817921933457,10.831464670615,3.83205219805602
0.105257837559393,0.0765734037219132,2.92748255391338,1.48651936014231,8.29209433395965,3.22024515002371
0.158094203956949,0.0915789591631945,4.6292022272947,2.19367953179248,13.1122153088122,4.5220493460182
0.0634698362165621,0.0686115306735516,1.80977376882355,0.886939729454368,5.12618420019271,1.87574708124297
0.0923342306298504,0.0751671318878271,2.55161994370161,1.30828150937276,7.22746349053481,2.85145744497164
0.117913435110082,0.0849315359601164,3.73891503495721,1.65249910157315,10.5904768365163,3.19549099577316
0.156352331660711,0.0899486064058985,4.67302636129183,2.16488969195874,13.2363471683591,4.37864520567923
0.229813493700844,0.110686704360282,6.23644141499377,3.29018852375995,17.6647203079699,7.29336024359792
0.185275660252489,0.10658429725796,5.02840163391928,2.65236208266144,14.2429476280764,5.87886901427247
0.12136056174669,0.0839914997283509,3.73754576488377,1.68476331752463,10.5865983790333,3.32284105651793
0.12344091920417,0.0899630601612927,3.49354991127728,1.72982038240371,9.89548012369291,3.68496313102478
0.273990051518618,0.131069020283474,7.20873376649377,4.00564849389266,20.4187383935936,9.12381117396346
0.0657029396843388,0.0645375893222557,1.76360923436471,0.947221188394263,4.99542315633805,2.12048274911435
0.239651795183503,0.110360644671428,6.9044149714369,3.33791289023672,19.556755406595,6.98877965764725
0.358110940508491,0.146984195177088,10.6758378271026,4.95897139865223,30.2393106452681,10.0530665699278
0.414099669941699,0.155263908978532,12.5472168650978,5.73554427850365,35.5399917703896,11.4622632535358
