BA_median,BA_std,C,C_std,CO2eq,CO2eq_std
0.0295536984454392,0.0631387544282434,0.734596426203155,0.452576674370378,2.08074437722044,1.0764334633486
0.0490801481301612,0.066481719729052,1.36880465725976,0.692214083418182,3.87713919168826,1.4956012324894
0.0945518237373794,0.0822974777845281,2.5110819184402,1.37305130430247,7.11263953398186,3.1026029295143
0.221789153093723,0.11183660564948,6.72867138499292,3.07223402699782,19.0589616979925,6.13320896573763
0.110379420661813,0.0784272154361031,3.1616168824257,1.54011150049172,8.9552798194708,3.24284281013357
0.111233159049878,0.0799889746292827,3.24205043334527,1.54482349766554,9.18310785245047,3.19854301554226
0.256949796378914,0.122352183338131,8.21932318953202,3.61626672361606,23.2812329343494,6.95981226802371
0.113723139983327,0.0878269670557973,3.11128948023764,1.620294689814,8.81272745277311,3.56491186486267
0.098162063401404,0.0924730139958249,2.45569564342601,1.49477939054697,6.95575791000418,3.539515518355
0.164135347912649,0.0991595989478285,4.72710714212216,2.28633761328213,13.389530980061,4.78866756302941
0.149577059304339,0.0938166861424706,4.12213763019916,2.12247122297348,11.6759548375391,4.63805217869164
0.176543546315528,0.0993082117949648,5.14265796039715,2.45216188967441,14.5665786728249,5.0799736254214
0.248933260535436,0.118923259326229,7.22354618804993,3.46064657386772,20.4606945776514,7.19566312974723
0.323310598697002,0.141552514390331,9.80915133443417,4.47853392996482,27.7844211547848,8.94026489877517
0.123986937273122,0.0868367537308309,3.22666830024703,1.82762424935884,9.13953796044972,4.20054935500587
0.411211162999048,0.159648052057337,11.8560462019488,5.72619203826471,33.58225086702,11.9804769225649
0.26543567328855,0.120738975755732,7.73893852530016,3.6861709185008,21.9205433729127,7.62988736536037
0.285513633712006,0.12715411074908,8.17674692814956,3.98393950811345,23.1606356739836,8.38980547036034
0.148518924580532,0.105975449212348,3.69981588321461,2.26995022464321,10.4797284892054,5.39080422922869
0.0459579333350202,0.0619362685271198,1.28887012692326,0.646510735846304,3.65072463451014,1.38942060268286
0.36615685378401,0.144655688925122,10.8868200552223,5.07116372241389,30.836917806417,10.3053711466382
0.167474341750963,0.101044127133868,4.56719363454131,2.39058870019411,12.9365759698383,5.27529965816187
0.329044509177859,0.144399373956151,9.12836104167066,4.65288184661453,25.8560826505322,10.1039203546288
0.129703158572069,0.0893683101617507,3.60337179243385,1.83276052312294,10.2065506020689,3.97450525889864
0.204438837365353,0.106615379067353,5.85545668962381,2.8525623229096,16.5855810733594,6.00664450935307
0.353783308879129,0.146043199082734,9.66939170568631,5.04348904887124,27.3885520063565,11.1066912285821
0.171424690306757,0.0979763761795328,4.78122383120135,2.41765056984759,13.5428165018778,5.22324143335591
0.0581795536570051,0.0724840439229805,1.4876514879448,0.869697359455556,4.21377283960366,2.02673806238058
0.161406093760066,0.0937724627042623,4.56236593606269,2.26295963513953,12.9229015138976,4.82647140764518
0.494084534943738,0.179576710082114,14.356605804593,6.86655516497862,40.6650859415097,14.2590984689537
0.242174438942199,0.119998219894387,6.87496777309762,3.38963861944101,19.473346217299,7.19932191790463
0.508744083144145,0.180008254134286,14.9066701386866,7.05839063377719,42.2231431678299,14.5409080538662
0.258121665230564,0.12159009234119,7.22296112741958,3.63475556284816,20.459037393416,7.82806932508484
0.237934845705253,0.116720411243246,6.620960637788,3.35942032387568,18.7538710065345,7.27394084417917
0.421908543730385,0.161779487085229,12.872468305962,5.84786870012169,36.4612664766375,11.6196514508502
0.503268465727685,0.169405286660842,13.9224587273142,7.12681518856215,39.4353643451174,15.5175473372837
0.258969545616582,0.120075004922289,7.33406918020382,3.62807942068399,20.7737509529273,7.72376990259877
0.346367394169896,0.143202301763565,9.09805706168764,5.06991410318346,25.7702466272303,11.5638063168424
0.704603317606966,0.220581958621371,18.995938847051,10.1292129236778,53.805996784272,22.5871365671559
0.47575022479219,0.173172667564953,12.6921756781606,6.88705765739844,35.9505876083899,15.5011534689503
0.351777829275794,0.150420526598242,9.73035795986701,4.98188152856254,27.5612389213233,10.8486046727255
0.694895307888785,0.225041675887393,20.5806414598812,9.62716843213057,58.2946669351135,19.6342769000985
0.463097951416185,0.162747075665792,13.4192769939232,6.44015175225756,38.0101020852875,13.4090547123202
0.900972784950187,0.270999352602652,26.2358582699035,12.5153086059733,74.3130685495018,25.9357993046711
0.413792898320708,0.162126952758034,10.7815323078685,6.09389725760946,30.5386902620374,13.9924205466268
0.340859146966217,0.139003254016561,9.4700926955852,4.81636905274509,26.8240375602451,10.4442518189984
0.380205121673035,0.150189436885634,10.7686980986264,5.32631527194606,30.5023373643591,11.3378833097433
0.433017730759061,0.170385924591172,13.2401539287532,6.00366150736656,37.5027360031935,11.9081844120848
0.376873261809075,0.148160427425086,11.1564641115936,5.22149543745053,31.6006845960889,10.6537925405409
0.262380272552955,0.125494772285332,7.09207183567054,3.76570184068214,20.0882934745368,8.37752663486955
0.518352528162317,0.184703267532674,14.3218995261386,7.34521895115828,40.5667804077876,16.0119430828847
0.263876826266292,0.125799380909671,7.44771923481385,3.70188157919543,21.0956647326102,7.90683863193707
0.204398560601131,0.107096569770708,5.72597665675692,2.8767920112133,16.218828880264,6.1890716426852
0.444694630789257,0.160159989558277,12.3974158484402,6.27301451336946,35.1156803907069,13.5584764945655
0.355975210095466,0.147266816317816,9.5102991917621,5.14818100372697,26.9379224606662,11.5729201669968
0.45193142864406,0.168665576736901,12.4242954565471,6.42137431637708,35.1918168806696,14.0642281443552
0.527541299379663,0.191668173424075,14.7070130858439,7.44168840878242,41.6576145656529,16.0844900534193
0.405718416184057,0.162255270031981,12.5230124237519,5.63501590893264,35.4714326902774,11.0948847726957
0.606451061828123,0.203436532890465,17.8805893971399,8.40609945252355,50.6467694673988,17.2159215039424
0.530024384454703,0.188917754721271,14.4432680093053,7.56918205651042,40.9105566363571,16.7146374219876
0.381609075152846,0.158108421972351,10.6819150586859,5.37285653670604,30.2565244037277,11.5677932380469
0.53810302679774,0.191931363490094,15.3475125284368,7.51885356124525,43.4718292367972,15.897159553905
0.5837889445549,0.199029429743541,16.6877412124622,8.15097949332776,47.2680269842992,17.196378170531
0.368444767911306,0.151127019422881,10.9147210919786,5.10436811404543,30.9159474930294,10.4079474522469
0.391536767690795,0.152456997235334,10.9988871743244,5.50382833147308,31.154347921274,11.8092342826494
0.302790533157631,0.131455542663018,9.24088016248548,4.19699416079341,26.1747930602401,8.33738281355706
0.304181348341847,0.135403059554705,8.17313460812562,4.38238721521362,23.1504037775158,9.80174943756904
0.691252258979022,0.220388516255182,19.7647385108616,9.65056386185318,55.9836218320156,20.3549656730306
0.345924148601341,0.14409166142503,9.4986668091444,4.91840003538901,26.9049737369015,10.7844075710794
0.724553817961312,0.229426436676657,20.8459230431725,10.0957387349864,59.0460770197862,21.1661204062369
0.418971880709994,0.158647587531001,11.2075200357487,6.0540625479429,31.7453005012583,13.5941474085044
0.639877241736603,0.209224760462433,18.8182874890707,8.87252406682088,53.3027993127929,18.214553100521
0.480876009620531,0.171401148894767,14.7062140861835,6.66738548105022,41.6553513991147,13.2226989984704
0.390829634230939,0.155631468123519,11.323809485901,5.43529923211432,32.0746903688145,11.318134242257
0.49019332171115,0.176559408657655,14.7310620834227,6.78702224978009,41.7257333512949,13.6605919463689
0.635721159802393,0.209010950465324,17.5315220729742,9.01745995067309,49.6580362716993,19.6924505701542
1.10075458443255,0.288897037367035,31.1990498358866,15.4163060245235,88.3713086601489,32.7936041997301
0.454031695531129,0.160780326691916,13.2606986814414,6.30303912032188,37.5609290151828,13.0247261745751
1.07382128430374,0.306592126305184,27.8618284924183,15.865397136363,78.9186292047748,36.5526476487459
0.978480068636707,0.266360864943206,28.5618077974575,13.585147507851,80.9013205862984,28.0878305762074
0.397043482517508,0.154245851651932,12.156505694178,5.50602094615148,34.4333023787593,10.9093488986351
0.591850906608155,0.198747112611567,17.3076564325034,8.21432954226032,49.0239368450659,16.9539439603023
0.515533302044064,0.179383436858677,14.7359285247829,7.19809685241583,41.7395175464476,15.1867612833297
0.544179003664156,0.189487124322336,15.5495844029637,7.59890880611164,44.0441978213946,16.0375589926465
0.683007368523001,0.221987567150337,18.5503105351723,9.7734476244588,52.5437545908756,21.6481870006149
0.497463386366264,0.178279209487473,14.075530425003,6.97179064355187,39.8689399288209,14.855162117708
0.471324008419699,0.162031920737142,13.3940769164789,6.59440482976614,37.9387228659264,13.9918898517244
0.522181947922708,0.182031419101865,15.1480933814269,7.25985094641159,42.9069745028916,15.099679005926
0.841052145819165,0.248113681148637,24.588143256414,11.6736263154101,69.6459157737926,24.1002554406928
0.67002597051217,0.205298515919257,19.1981896603211,9.34777306184366,54.3788722128596,19.6760890170466
0.879631992692321,0.261354372871294,24.1041126631761,12.521213727743,68.2748991184462,27.5075115898074
0.271938543928278,0.120638306998883,7.83325403635892,3.78779544948346,22.1876920579866,7.93204602680749
0.958162316724159,0.253706622173974,27.1297840814673,13.4246254207699,76.8451134107562,28.5851867688574
0.513904777536068,0.181932652018221,15.3154648572768,7.11644978331024,43.3810542082366,14.4309412551967
