BA_median,BA_std,C,C_std,CO2eq,CO2eq_std
0,0.0358426014620409,0,0,0,0
0.0706514307440373,0.0686010188299865,1.96693427184465,0.997301361753021,5.57134132499996,2.15841593067007
0.14627632319167,0.0925140968125435,4.42061265691443,2.02567179405265,12.5213853507101,4.05726600489607
0.109911180901932,0.0810226223692962,2.91646204218059,1.59706798722528,8.26087873447651,3.61150006072556
0.103518836054367,0.0840519159611708,2.74726698514429,1.50402031071563,7.7816337354212,3.40063609209889
0.0773403357820066,0.0796694692837374,2.02806314069859,1.133487735758,5.74448884602876,2.58899006632385
0.0641737531724344,0.0649892320634265,1.87106948491221,0.891192398754134,5.29980431601382,1.84460854513066
0.0786862862051759,0.083290430259084,2.20297908898553,1.10776721389891,6.23993826955151,2.38460255338892
0.0712154458949619,0.0702051161175903,1.89463927430923,1.03290306399158,5.36656574448089,2.33044975612413
0.0825226395144582,0.0740072675547814,2.23475694020528,1.18297904701071,6.32994903313147,2.62728766965695
0.14230138102954,0.0956410558698633,3.7322424254574,2.08524106889312,10.5715766701081,4.76210455074121
0.000281958973162791,0.038323914753269,0.00622819175819289,0.00482585209402126,0.0176413531550814,0.0122195991720492
0.000127511013110103,0.03698270415705,0.00281659076858906,0.0021824071875623,0.00797799335202851,0.00552609995968373
0.114704236420936,0.0901439589301365,3.03071539986713,1.67177533052596,8.58450137012366,3.79424106962285
0.039771736334808,0.056608461544245,1.0743878728121,0.571019176239921,3.04320364974026,1.27101747400681
0.112206734340409,0.0819998294766548,3.21852136333424,1.56489959577322,9.11646176164424,3.2905032191979
0.100477641057726,0.0781284739670477,2.86471793926637,1.40414449679334,8.114313562972,2.96985430566413
0,0.0316259155017094,0,0,0,0
0,0.0191418560006519,0,0,0,0
0.0238235794564234,0.0529633067522341,0.598909459618298,0.36124721301994,1.69641104436883,0.852455711995016
0.0164967157409334,0.0459386861597367,0.433399104995608,0.241436388158271,1.22760296490006,0.550601049785665
0.0153109798682551,0.045777812956138,0.385170591332705,0.23203113496982,1.09099569994989,0.547270756591297
0.00234749651813827,0.03406297851529,0.0548433742962343,0.0380681367100408,0.155343857694084,0.0939599949911779
0.00289475759792705,0.0399708940705231,0.069391353450386,0.0458159586426719,0.196551008648218,0.111493851466419
0.0589459658312301,0.0666107135609591,1.55859079063354,0.858673525212006,4.41470841446951,1.94764186859858
