doy,lat,lon,status,fireid
92,66.2076,77.2446,1,26092001
92,65.7919,79.0462,1,26092002
92,66.2107,77.2658,2,26092001
98,66.3686,76.9726,1,26098001
98,65.9086,77.2524,1,26098002
102,68.4619,83.7049,1,26102001
103,69.3146,88.2438,1,26103001
103,69.3737,88.1292,1,26103002
106,69.3675,88.1142,3,26103002
112,69.3142,88.2238,3,26103001
113,69.3173,88.2203,3,26103001
114,65.7954,79.0474,3,26092002
114,66.2877,78.7549,1,26114002
114,66.2828,78.7312,2,26114002
114,67.791,83.5405,1,26114003
114,67.8057,72.5298,1,26114001
114,67.8079,72.5326,2,26114001
114,65.7974,79.039,3,26092002
114,65.8015,77.2875,1,26114004
114,66.2831,78.7538,2,26114002
114,65.7948,79.0638,3,26092002
115,66.2142,77.2329,3,26092001
115,66.2862,78.7388,3,26114002
115,65.7941,79.0406,3,26092002
115,66.2055,77.2401,3,26092001
115,69.375,88.13,3,26103002
115,66.2089,77.2411,3,26092001
115,65.798,77.2887,3,26114004
115,66.2856,78.7551,3,26114002
115,65.7972,79.0472,3,26092002
116,69.3779,88.1142,3,26103002
116,66.2074,77.2403,3,26092001
116,66.2806,78.7551,3,26114002
116,65.9294,77.2297,3,26098002
116,69.3704,88.1218,3,26103002
116,69.3159,88.2154,3,26103001
116,69.3193,88.2401,3,26103001
116,69.3671,88.0971,3,26103002
116,69.3762,88.1274,3,26103002
116,65.7957,79.0519,3,26092002
116,66.2891,78.7619,3,26114002
116,66.2151,77.2399,3,26092001
116,66.2128,77.242,3,26092001
117,65.799,77.2771,3,26114004
117,65.8022,77.2979,3,26114004
117,66.3045,76.921,3,26098001
117,66.2813,78.7469,3,26114002
117,66.2087,77.2392,3,26092001
117,67.8061,72.5172,3,26114001
117,67.8102,72.5398,3,26114001
117,71.1066,72.4056,1,26117001
117,67.8128,72.5402,3,26114001
117,65.7982,77.2961,3,26114004
117,66.3042,76.924,3,26098001
117,66.2085,77.246,3,26092001
117,66.2863,78.7569,3,26114002
117,65.7926,79.0432,3,26092002
117,66.2746,78.766,3,26114002
118,69.3737,88.1446,3,26103002
118,69.3768,88.116,3,26103002
118,65.3895,82.4251,1,26118001
121,69.3643,88.117,3,26103002
124,67.5387,133.9068,1,26124001
124,66.4566,132.9594,1,26124002
124,65.7902,79.0388,3,26092002
124,65.3875,82.4103,3,26118001
129,68.1191,134.9228,1,26129001
129,68.1162,134.8936,2,26129001
130,66.412,135.1116,1,26130001
130,67.6038,135.6623,1,26130002
131,68.0875,139.3793,1,26131001
135,69.3639,88.1244,3,26103002
136,66.3487,150.2887,1,26136001
136,66.345,150.31,2,26136001
136,66.3366,150.301,2,26136001
136,66.3459,150.2978,2,26136001
136,66.3425,150.2767,2,26136001
136,69.3742,88.1142,3,26103002
138,68.0762,151.838,1,26138002
138,67.9572,154.8451,1,26138003
138,65.6426,146.4784,1,26138004
138,68.073,151.8081,2,26138002
138,68.0694,151.7857,2,26138002
138,68.0705,151.7312,2,26138002
138,67.8915,154.7455,1,26138001
138,67.8929,154.7459,2,26138001
139,66.3998,77.1606,1,26139001
140,66.2887,78.741,3,26114002
140,66.2135,77.2313,3,26092001
140,65.9074,77.2363,3,26098002
140,66.2049,77.2389,3,26092001
140,66.2874,78.7462,3,26114002
140,65.7919,79.0538,3,26092002
140,66.2098,77.253,3,26092001
140,66.3993,77.1581,3,26139001
140,66.2518,77.1727,3,26092001
140,65.909,77.2564,3,26098002
141,66.2793,78.7406,3,26114002
141,65.7912,79.0438,3,26092002
142,68.6575,152.4551,1,26142001
142,67.8053,72.5341,3,26114001
142,67.8012,83.5431,3,26114003
142,67.7974,83.5654,3,26114003
142,66.3994,77.1557,3,26139001
142,66.3964,77.1778,3,26139001
143,65.7943,79.0401,3,26092002
143,65.9035,77.2486,3,26098002
143,67.8052,72.5419,3,26114001
144,66.2092,77.2227,3,26092001
144,66.3412,77.3124,3,26139001
144,66.2866,78.7519,3,26114002
