doy,lat,lon,status,fireid
125,66.1468,76.9469,1,1225002
125,66.7947,79.6922,1,1225001
125,66.7914,79.6708,2,1225001
125,66.8065,79.7051,2,1225001
126,66.4224,143.3356,1,1226001
126,66.4196,143.3589,2,1226001
126,67.0274,134.2374,1,1226002
126,66.1403,76.9423,3,1225002
126,66.3887,76.8472,1,1226003
127,67.6918,136.9128,1,1227001
127,67.8843,133.4431,1,1227002
127,67.1298,134.8181,1,1227003
127,66.8051,79.7054,3,1225001
127,66.8366,79.5562,3,1225001
129,69.3681,88.1128,1,1229001
130,67.5785,153.5583,1,1230001
131,68.3339,135.11,1,1231001
131,68.3293,135.113,2,1231001
131,68.3661,132.1414,1,1231002
132,66.4166,135.1087,1,1232001
132,67.1247,134.5875,1,1232002
132,67.1716,135.878,1,1232003
134,66.1443,76.9485,3,1225002
134,66.8092,79.7135,3,1225001
134,66.3864,76.8651,3,1226003
135,68.4616,132.4823,1,1235001
135,68.815,134.3218,1,1235002
135,68.8202,134.2965,2,1235002
135,68.3256,139.3108,1,1235003
135,68.5704,132.7567,1,1235004
135,68.4608,132.491,2,1235001
135,68.4655,132.467,2,1235001
136,68.753,134.2733,3,1235002
136,69.0945,134.3114,1,1236010
136,68.4618,139.4386,1,1236011
136,68.5183,134.7693,1,1236002
136,68.454,135.3992,1,1236004
136,68.458,135.4099,2,1236004
136,67.7748,136.4775,1,1236009
136,67.7718,136.5009,2,1236009
136,67.595,136.1143,1,1236012
136,68.1427,131.7661,1,1236007
136,68.1525,131.7727,2,1236007
136,67.5971,136.7466,1,1236005
136,67.6057,136.7545,2,1236005
136,67.2361,135.3394,1,1236006
136,66.9816,132.3943,1,1236013
136,67.1446,135.6949,3,1232003
136,67.1476,135.6718,3,1232003
136,67.2331,135.3628,2,1236006
136,67.2276,135.3524,2,1236006
136,67.2305,135.3289,2,1236006
136,67.4531,132.1519,1,1236001
136,67.0027,133.0502,1,1236014
136,67.1328,135.7105,3,1232003
136,67.1358,135.6875,3,1232003
136,67.3762,132.0934,2,1236001
136,67.0364,135.5716,1,1236008
136,67.4143,132.1195,2,1236001
136,67.4149,132.1258,2,1236001
136,66.1635,132.9302,1,1236015
136,66.3173,133.0501,1,1236016
136,66.0064,131.1551,1,1236003
136,66.0263,131.1731,2,1236003
136,66.0229,131.1924,2,1236003
136,66.0237,131.1988,2,1236003
136,67.0583,135.5206,2,1236008
136,67.063,135.5353,2,1236008
136,67.979,134.1792,1,1236017
