doy,lat,lon,status,fireid
134,67.2582,133.0029,1,1434003
134,67.1497,135.2309,1,1434005
134,67.1354,135.2436,2,1434005
134,67.1409,135.2183,2,1434005
134,67.1084,135.3003,2,1434005
134,67.1056,135.2749,2,1434005
134,67.1418,135.2154,2,1434005
134,67.1447,135.2408,2,1434005
134,67.5271,135.6136,3,1432011
134,67.6889,135.5686,3,1432011
134,67.4643,136.6003,2,1434002
134,66.7046,131.5606,3,1432006
134,67.6231,136.6331,1,1434007
134,67.4246,135.7245,2,1434004
134,66.8319,131.7857,3,1432010
134,67.5084,136.6295,2,1434002
134,67.4616,136.5725,2,1434002
134,67.256,132.9968,2,1434003
134,67.1915,135.7631,1,1434008
134,66.8782,79.6254,3,1427001
135,67.6583,136.4841,3,1434006
135,67.6313,136.462,3,1434006
135,67.6357,136.2158,1,1435002
135,67.6017,136.7066,3,1434001
135,67.5734,135.6929,3,1432011
135,67.436,135.5998,3,1434004
135,66.3826,76.8503,3,1427002
135,66.1416,76.9486,1,1435001
135,66.1676,76.9171,2,1435001
135,66.1419,76.9489,2,1435001
135,66.2559,78.7268,3,1431003
135,66.1405,76.9484,2,1435001
135,66.2524,78.7127,3,1431003
136,67.2682,136.2393,3,1430003
136,67.2746,136.2459,3,1430003
136,68.0913,134.6687,1,1436002
136,67.982,134.6618,1,1436003
136,67.6659,136.5748,3,1434006
136,67.4159,136.4571,3,1434002
136,67.4111,136.4808,3,1434002
136,67.594,136.8035,3,1434001
136,67.6706,136.551,3,1434006
136,67.2477,136.2797,3,1430003
136,67.4673,136.6549,3,1434002
136,67.7667,136.5017,1,1436004
136,67.8618,135.6252,1,1436005
136,68.3064,134.8288,1,1436006
136,68.0839,139.4216,1,1436001
136,68.081,139.3928,2,1436001
136,67.5348,136.3289,1,1436007
136,67.421,136.3835,3,1434002
136,67.647,136.1467,3,1435002
136,67.2627,136.2595,3,1430003
136,67.6441,136.1225,3,1435002
136,67.6587,136.5665,3,1434006
136,66.2574,78.7222,3,1431003
136,66.1433,76.9488,3,1435001
136,66.3832,76.8649,3,1427002
136,66.382,76.8738,3,1427002
136,66.3771,76.85,3,1427002
136,66.2558,78.7242,3,1431003
136,69.3115,88.2271,1,1436008
136,69.3697,88.1145,1,1436009
136,66.3899,76.8644,3,1427002
136,66.1419,76.9406,3,1435001
136,66.2571,78.7193,3,1431003
136,66.8766,79.6287,3,1427001
136,66.1439,76.9551,3,1435001
136,66.2622,78.7343,3,1431003
137,68.0937,139.3458,3,1436001
137,66.38,76.8581,3,1427002
137,66.1444,76.943,3,1435001
137,65.8978,75.7565,1,1437004
137,66.2592,78.7307,3,1431003
137,66.907,79.6547,3,1427001
137,65.8738,78.1989,1,1437001
137,66.1428,76.9467,3,1435001
137,66.3881,76.8676,3,1427002
137,66.3792,76.8558,3,1427002
137,65.8687,78.1969,2,1437001
137,65.8733,78.1865,2,1437001
137,66.3811,76.8627,3,1427002
137,66.8993,79.6297,3,1427001
137,66.0223,77.0873,1,1437002
137,66.1298,76.8749,3,1435001
137,66.1326,76.8974,3,1435001
137,66.1382,76.9426,3,1435001
137,66.1649,76.9222,3,1435001
137,66.0175,77.0961,2,1437002
137,67.5107,167.5392,1,1437003
137,67.5137,167.5635,2,1437003
137,67.5018,167.5466,2,1437003
137,67.5047,167.571,2,1437003
138,65.8748,76.9779,1,1438001
138,66.1394,76.9528,3,1435001
139,68.1673,139.3303,3,1436001
140,66.1421,76.9322,3,1435001
140,66.1465,76.9551,3,1435001
140,66.3813,76.858,3,1427002
140,66.3842,76.8478,3,1427002
140,66.103,76.8492,3,1435001
141,67.5525,153.6282,1,1441005
141,65.4307,132.7341,1,1441002
141,65.4326,132.7288,2,1441002
141,65.4217,132.7433,2,1441002
141,65.4169,132.7295,2,1441002
141,65.4162,132.7324,2,1441002
141,65.425,132.7259,2,1441002
141,65.719,132.656,1,1441006
141,65.8749,78.2012,3,1437001
141,65.8956,77.255,1,1441004
141,65.1757,78.1846,1,1441003
141,66.3833,76.8645,3,1427002
141,66.1348,76.9435,3,1435001
141,65.7859,74.8998,1,1441001
141,65.7827,74.9205,2,1441001
141,66.1433,76.9521,3,1435001
141,66.2709,77.5779,1,1441007
141,65.8945,77.242,2,1441004
141,65.1734,78.1758,2,1441003
141,66.1344,76.9287,3,1435001
141,66.138,76.9499,3,1435001
141,65.7863,74.918,2,1441001
141,65.7804,74.9158,2,1441001
141,65.7815,74.901,2,1441001
141,66.1445,76.9492,3,1435001
141,66.3857,76.8644,3,1427002
142,66.3246,76.9744,3,1427002
142,66.1437,76.9577,3,1435001
142,66.3776,76.8557,3,1427002
142,66.2571,78.7289,3,1431003
142,66.3888,76.8604,3,1427002
142,66.144,76.9499,3,1435001
142,66.3817,76.8434,3,1427002
142,66.1426,76.9549,3,1435001
142,66.1394,76.9531,3,1435001
142,66.3752,76.8672,3,1427002
142,66.3759,76.8628,3,1427002
142,66.3786,76.8393,3,1427002
142,66.8664,79.7386,3,1427001
142,65.8947,77.2406,3,1441004
142,66.3812,76.8681,3,1427002
142,66.1432,76.9319,3,1435001
142,65.7854,74.923,3,1441001
142,66.2576,78.7238,3,1431003
142,69.3704,88.1105,3,1436009
142,69.3735,88.1378,3,1436009
142,66.1449,76.9485,3,1435001
142,66.3887,76.8656,3,1427002
142,65.9037,77.2545,3,1441004
143,67.8287,154.8446,1,1443002
143,67.8592,154.5733,1,1443001
143,67.8616,154.562,2,1443001
143,66.4246,77.0923,1,1443003
143,66.1482,76.9471,3,1435001
143,66.1402,76.9426,3,1435001
143,65.8986,77.243,3,1441004
143,66.1464,76.9312,3,1435001
143,66.1493,76.9528,3,1435001
143,66.3306,76.9585,3,1427002
143,66.2635,78.7353,3,1431003
143,65.9034,77.2657,3,1441004
143,66.271,77.5795,3,1441007
144,66.2604,78.7164,3,1431003
144,65.8968,77.2496,3,1441004
145,68.3106,139.3338,1,1445003
145,68.3567,139.3371,2,1445003
145,68.3149,139.4342,2,1445003
145,68.319,139.3392,2,1445003
145,66.695,132.7264,1,1445002
145,67.0258,133.1554,3,1432002
145,65.841,132.6801,3,1430001
145,66.3906,135.1331,1,1445001
145,67.186,131.5486,1,1445004
145,66.8659,131.8546,3,1432010
145,67.1894,131.5269,2,1445004
145,65.6111,146.5644,1,1445005
145,65.6246,146.5933,2,1445005
145,65.622,146.5597,2,1445005
145,66.3232,132.9902,3,1432001
145,67.3652,132.3639,1,1445006
145,66.5239,133.447,1,1445007
145,68.3127,139.4416,2,1445003
145,68.322,139.4342,2,1445003
145,68.3191,139.407,2,1445003
145,68.3534,139.3501,2,1445003
145,68.3657,139.3699,2,1445003
145,68.3627,139.3426,2,1445003
145,66.6998,132.723,2,1445002
145,65.8407,132.6777,3,1430001
145,65.8286,132.6653,3,1430001
145,66.5953,133.3426,1,1445008
145,65.8322,132.6863,3,1430001
145,66.388,135.1375,2,1445001
145,66.8662,131.8409,3,1432010
145,66.8578,131.8504,3,1432010
145,68.362,139.411,2,1445003
145,68.3681,139.422,2,1445003
145,65.6349,146.6768,2,1445005
145,65.6341,146.6712,2,1445005
145,65.6028,146.6043,2,1445005
145,65.6038,146.6094,2,1445005
145,65.6211,146.6983,2,1445005
145,65.6255,146.721,2,1445005
145,65.6122,146.6528,2,1445005
145,68.3999,139.3923,2,1445003
146,68.0859,153.9642,1,1446003
146,66.5255,130.9959,1,1446002
146,66.5306,131.0059,2,1446002
146,65.6221,146.7455,3,1445005
146,66.5257,130.9886,2,1446002
146,67.1847,136.7192,1,1446004
146,65.8167,132.6585,3,1430001
146,66.3815,132.703,1,1446001
146,66.3827,132.6995,2,1446001
146,65.9164,132.6869,3,1430001
146,65.8134,132.6738,3,1430001
146,65.9154,132.6923,3,1430001
146,66.522,131.0024,2,1446002
146,66.5247,131.0292,2,1446002
146,65.6147,146.7187,3,1445005
146,65.655,146.641,3,1445005
147,68.2905,154.9091,1,1447002
147,66.7867,129.0944,1,1447003
147,66.0448,131.4604,1,1447001
147,66.0446,131.4523,2,1447001
149,65.8119,132.666,3,1430001
149,66.4969,132.2178,1,1449001
149,65.8077,132.654,3,1430001
149,67.4226,132.5614,1,1449002
149,66.4963,132.2205,2,1449001
149,67.4101,134.5135,1,1449003
149,65.8202,132.6785,3,1430001
149,65.8175,132.6686,3,1430001
149,65.9914,131.523,3,1447001
149,65.9862,131.5084,3,1447001
149,65.8178,132.6235,3,1430001
149,65.8199,132.6733,3,1430001
150,68.413,144.569,1,1450001
150,66.1432,76.9437,3,1435001
150,66.3844,76.8652,3,1427002
150,66.1498,76.9561,3,1435001
151,67.1554,129.749,1,1451003
151,65.9605,131.5729,3,1447001
151,65.9632,131.5455,3,1447001
151,65.9731,131.5509,3,1447001
151,66.8021,129.0195,3,1447003
151,66.1151,130.561,1,1451002
151,66.8047,128.9845,3,1447003
151,66.1141,131.3499,3,1447001
151,66.2867,130.7238,1,1451001
151,66.2965,130.6887,2,1451001
151,66.807,128.9956,3,1447003
151,66.2865,130.6714,2,1451001
151,66.1007,130.5486,2,1451002
151,66.1134,130.5762,2,1451002
151,66.1007,130.6019,2,1451002
151,66.1033,130.6116,2,1451002
151,66.1107,130.5663,2,1451002
151,66.76,129.0947,3,1447003
151,66.1139,130.588,2,1451002
151,66.7983,128.9669,3,1447003
151,66.28,130.6741,2,1451001
151,66.1113,130.5542,2,1451002
151,66.8009,128.9986,3,1447003
151,66.103,130.5929,2,1451002
151,66.3736,76.8557,3,1427002
151,66.3725,76.85,3,1427002
151,66.3853,76.8782,3,1427002
151,66.3845,76.8742,3,1427002
152,66.9026,129.8877,1,1452002
152,66.906,129.8662,2,1452002
152,66.2839,130.5338,3,1451001
152,66.2959,130.5761,3,1451001
152,66.2875,130.5676,3,1451001
152,66.2994,130.5551,3,1451001
152,66.3009,130.6056,3,1451001
152,66.2909,130.5466,3,1451001
152,66.8981,129.8671,2,1452002
152,66.9076,129.8771,2,1452002
152,66.2833,130.5359,3,1451001
152,66.9018,129.8889,2,1452002
152,66.2796,130.6065,3,1451001
152,66.2972,130.5443,3,1451001
152,66.1171,130.6389,3,1451002
152,66.3017,130.5512,3,1451001
152,66.5648,130.7919,3,1446002
152,66.2749,130.5994,3,1451001
152,66.1108,130.6328,3,1451002
152,66.2859,130.5168,3,1451001
152,66.2681,130.5792,3,1451001
152,66.2904,130.5235,3,1451001
152,66.2822,130.5332,3,1451001
152,66.2979,130.5321,3,1451001
152,66.2733,130.5367,3,1451001
152,66.5658,130.8157,3,1446002
152,66.6987,77.4498,1,1452001
152,66.4066,77.0069,3,1443003
152,66.3485,76.9347,3,1427002
152,66.6981,77.4451,2,1452001
152,66.1431,76.9413,3,1435001
153,68.0325,144.5359,1,1453001
153,68.0291,144.5584,2,1453001
153,66.0922,131.3234,3,1447001
153,66.0896,131.3579,3,1447001
153,66.5367,130.8466,3,1446002
153,66.2634,130.5239,3,1451001
153,66.1006,131.3626,3,1447001
153,66.5483,130.8196,3,1446002
153,66.247,130.5932,3,1451001
153,66.5457,130.8567,3,1446002
153,66.2717,130.535,3,1451001
153,66.2609,130.5608,3,1451001
153,66.5595,130.8243,3,1446002
153,67.6962,154.7973,1,1453002
153,66.2522,130.5384,3,1451001
153,66.2515,130.5477,3,1451001
153,66.0873,131.344,3,1447001
153,66.0974,131.3261,3,1447001
153,68.0313,144.5428,2,1453001
153,66.1033,131.3446,3,1447001
153,66.2564,130.5381,3,1451001
153,66.0937,131.329,3,1447001
153,66.5511,130.8508,3,1446002
153,66.9256,129.9122,3,1452002
153,66.0841,131.3132,3,1447001
153,66.5587,130.8207,3,1446002
153,66.3114,130.3724,3,1451001
153,66.2702,130.4368,3,1451001
153,66.8634,129.7638,3,1452002
153,66.9231,129.8451,3,1452002
153,66.2483,130.5137,3,1451001
153,66.9287,129.9014,3,1452002
153,66.5542,130.8238,3,1446002
153,66.5515,130.7949,3,1446002
153,66.0889,131.3358,3,1447001
153,66.3139,130.3519,3,1451001
153,66.251,130.5416,3,1451001
153,66.099,131.3303,3,1447001
153,66.2943,130.3638,3,1451001
153,66.9259,129.8733,3,1452002
153,69.3136,88.2374,3,1436008
153,66.3815,76.8706,3,1427002
153,66.1455,76.9714,3,1435001
154,67.7454,130.9437,1,1454001
154,67.7486,130.9206,2,1454001
154,65.4403,130.3225,1,1454002
154,67.9414,130.8653,1,1454003
154,66.3477,135.1824,3,1445001
154,66.3406,135.1713,3,1445001
154,66.327,76.9629,3,1427002
154,66.1469,76.9384,3,1435001
154,66.3279,76.972,3,1427002
154,66.1491,76.9593,3,1435001
155,68.4182,144.4466,3,1450001
155,68.4181,144.3978,3,1450001
155,68.2724,145.2257,1,1455001
155,67.5444,153.5203,3,1441005
155,67.5396,153.5441,3,1441005
155,67.5406,153.4849,3,1441005
155,67.5358,153.5087,3,1441005
155,66.3322,76.969,3,1427002
155,66.3494,76.9343,3,1427002
155,66.3836,76.8649,3,1427002
155,66.2697,77.5639,3,1441007
155,66.1448,76.9565,3,1435001
155,66.2601,78.7279,3,1431003
155,65.0924,78.334,1,1455002
155,66.3807,76.8549,3,1427002
155,65.9006,77.2441,3,1441004
155,66.1431,76.939,3,1435001
155,66.6961,77.4496,3,1452001
155,66.2602,78.7235,3,1431003
155,66.2573,78.7016,3,1431003
155,66.3273,76.9518,3,1427002
155,66.3304,76.973,3,1427002
155,66.1412,76.9443,3,1435001
155,66.3801,76.8527,3,1427002
156,67.5444,153.4124,3,1441005
156,67.5416,153.4406,3,1441005
156,67.5379,153.436,3,1441005
156,67.5319,153.4092,3,1441005
156,67.5478,153.405,3,1441005
156,67.538,153.3855,3,1441005
156,67.5274,153.4219,3,1441005
156,67.5429,153.3885,3,1441005
157,68.3011,154.9281,3,1447002
157,68.7429,153.8319,1,1457001
157,65.9022,77.2568,3,1441004
157,65.8987,77.2531,3,1441004
157,65.9544,76.8948,3,1438001
157,65.9503,76.8757,3,1438001
157,66.3846,76.8693,3,1427002
157,66.3274,76.9618,3,1427002
157,66.3835,76.8434,3,1427002
157,66.3863,76.8677,3,1427002
157,66.1482,76.9431,3,1435001
157,66.3866,76.8652,3,1427002
158,69.2491,177.3716,1,1458001
158,66.8295,79.6076,3,1429002
158,66.825,79.5991,3,1429002
158,66.3796,76.8634,3,1427002
158,66.2703,77.5728,3,1441007
158,66.2706,77.5785,3,1441007
158,66.3798,76.8754,3,1427002
158,67.8913,75.7597,1,1458002
158,65.1649,176.7554,1,1458003
160,66.3857,76.849,3,1427002
161,68.0953,143.5692,1,1461001
161,69.061,138.9299,1,1461003
161,65.6229,133.399,1,1461002
161,65.6144,133.3901,2,1461002
161,65.6191,133.4202,2,1461002
161,65.6188,133.4241,2,1461002
161,68.0941,143.5633,2,1461001
161,65.6153,133.4034,2,1461002
161,65.6119,133.3827,2,1461002
161,66.3524,76.9252,3,1427002
161,66.3818,76.8458,3,1427002
161,66.3789,76.8691,3,1427002
161,67.5116,76.6702,1,1461004
161,66.3831,76.8685,3,1427002
161,66.3776,76.8431,3,1427002
161,66.3475,76.9173,3,1427002
161,66.3907,76.9567,3,1443003
161,69.3104,88.2186,3,1436008
161,66.1422,76.9353,3,1435001
161,66.3835,76.8595,3,1427002
161,66.3805,76.8568,3,1427002
162,68.4154,144.4731,3,1450001
162,68.4115,144.4504,3,1450001
162,66.1481,76.9489,3,1435001
162,66.3789,76.8658,3,1427002
162,66.0993,76.8535,3,1435001
162,66.2664,77.57,3,1441007
162,66.3284,76.9708,3,1427002
162,66.3802,76.8541,3,1427002
162,66.1441,76.944,3,1435001
162,65.9298,75.8233,3,1437004
162,66.2398,78.6893,3,1431003
162,66.1397,76.941,3,1435001
162,66.3813,76.8672,3,1427002
162,66.2588,78.7165,3,1431003
163,69.0913,138.9509,3,1461003
163,67.1608,137.3874,1,1463003
163,67.1646,137.3655,2,1463003
163,65.4691,130.6196,1,1463005
163,67.1622,137.3514,2,1463003
163,67.1655,137.3731,2,1463003
163,65.6544,134.0204,1,1463004
163,65.6607,134.0258,2,1463004
163,65.4752,130.7328,2,1463005
163,65.4771,130.7224,2,1463005
163,65.4709,130.7205,2,1463005
163,65.469,130.6676,2,1463005
163,66.2623,78.7234,3,1431003
163,66.3304,76.967,3,1427002
163,65.8688,78.1958,3,1437001
163,66.3821,76.8636,3,1427002
163,66.1463,76.9528,3,1435001
163,66.2839,77.2189,1,1463001
163,65.9279,75.8357,3,1437004
163,67.8651,75.5011,1,1463002
163,65.9241,75.822,3,1437004
163,66.3833,76.8612,3,1427002
163,66.2571,78.7001,3,1431003
163,66.3459,76.9186,3,1427002
163,66.326,76.9519,3,1427002
163,66.2755,77.2348,2,1463001
163,66.2685,77.206,2,1463001
163,66.1435,76.9572,3,1435001
163,66.2653,77.5609,3,1441007
163,66.2769,77.2239,2,1463001
163,66.2631,77.5673,3,1441007
163,67.8636,75.4921,2,1463002
163,67.8638,75.4949,2,1463002
163,67.8616,75.4976,2,1463002
163,66.3888,76.842,3,1427002
163,66.1413,76.9685,3,1435001
163,66.273,77.2259,2,1463001
163,66.3775,76.8798,3,1427002
163,66.2657,78.7149,3,1431003
163,66.387,76.8477,3,1427002
163,66.3814,76.8448,3,1427002
163,66.3222,76.9526,3,1427002
163,66.1414,76.9549,3,1435001
163,66.3754,76.8521,3,1427002
163,66.2712,77.2219,2,1463001
163,67.8612,75.502,2,1463002
163,69.3632,88.0903,3,1436009
163,69.366,88.0893,3,1436009
163,65.4807,130.7476,2,1463005
163,65.4972,130.6069,2,1463005
163,66.2701,77.5727,3,1441007
163,66.1455,76.9327,3,1435001
163,66.2799,77.2266,2,1463001
163,66.2617,78.7285,3,1431003
163,66.1408,76.9446,3,1435001
163,66.3826,76.865,3,1427002
163,66.3305,76.9564,3,1427002
163,67.8681,75.4903,2,1463002
163,69.317,88.2592,3,1436008
163,66.1474,76.958,3,1435001
163,66.3858,76.8702,3,1427002
163,67.8626,75.5159,2,1463002
163,67.8621,75.5232,2,1463002
163,67.8655,75.4881,2,1463002
163,67.865,75.4954,2,1463002
163,66.3327,76.983,3,1427002
164,68.475,155.277,1,1464001
164,68.7369,151.3309,1,1464002
164,65.6659,134.0755,3,1463004
164,68.4789,155.2825,2,1464001
164,68.4759,155.2564,2,1464001
164,65.7232,134.1216,3,1463004
164,65.6682,134.0807,3,1463004
164,65.6608,134.1102,3,1463004
164,65.6686,134.0743,3,1463004
164,65.6613,134.104,3,1463004
164,65.6656,134.108,3,1463004
164,65.6629,134.0831,3,1463004
165,67.4403,178.9268,1,1465001
165,65.3779,132.7648,3,1441002
165,65.3691,132.7584,3,1441002
165,65.4758,130.8098,3,1463005
165,65.3742,132.7713,3,1441002
165,65.3685,132.746,3,1441002
165,65.4709,130.8038,3,1463005
165,65.4753,130.7573,3,1463005
165,65.4655,130.7996,3,1463005
165,65.3596,132.7551,3,1441002
165,66.3848,76.8661,3,1427002
165,66.2737,77.2226,3,1463001
165,66.3748,76.8438,3,1427002
165,66.2816,77.225,3,1463001
165,66.1433,76.9322,3,1435001
165,66.1342,76.9657,3,1435001
165,66.3804,76.859,3,1427002
165,66.2767,77.2097,3,1463001
165,66.382,76.854,3,1427002
165,66.3846,76.8615,3,1427002
165,66.3276,76.9712,3,1427002
166,65.4622,130.7763,3,1463005
166,65.379,132.7568,3,1441002
166,65.4692,130.7589,3,1463005
166,65.4607,130.7665,3,1463005
166,69.3102,88.2313,3,1436008
166,66.3704,76.8377,3,1427002
166,66.6974,77.4592,3,1452001
166,66.7007,77.4379,3,1452001
166,66.328,76.9694,3,1427002
166,66.2565,78.7231,3,1431003
166,66.2798,77.2135,3,1463001
166,66.1466,76.9522,3,1435001
166,66.2765,77.2345,3,1463001
166,66.2717,77.5698,3,1441007
166,65.907,77.2387,3,1441004
166,66.4076,77.0192,3,1443003
166,66.0592,76.8523,3,1435001
166,66.3802,76.8663,3,1427002
166,66.1432,76.9347,3,1435001
166,69.3168,88.2302,3,1436008
166,66.2742,77.228,3,1463001
166,66.3801,76.8656,3,1427002
166,66.3823,76.8669,3,1427002
166,66.375,76.8555,3,1427002
166,66.382,76.8646,3,1427002
166,66.1474,76.9395,3,1435001
166,66.2637,78.7192,3,1431003
166,66.2777,77.2325,3,1463001
166,66.2749,77.2095,3,1463001
166,66.2691,77.5673,3,1441007
166,66.3529,76.9187,3,1427002
166,66.329,76.9622,3,1427002
166,67.8697,75.5061,3,1463002
166,66.2827,77.2377,3,1463001
167,69.3134,88.2529,3,1436008
167,66.2733,77.2412,3,1463001
167,65.0032,86.8087,1,1467001
167,66.3259,76.9775,3,1427002
167,66.3862,76.8817,3,1427002
167,67.8648,75.4762,3,1463002
167,67.8625,75.5202,3,1463002
167,67.8625,75.5258,3,1463002
167,66.2629,78.7288,3,1431003
167,67.8535,75.4929,3,1463002
167,67.8613,75.4791,3,1463002
167,69.312,88.2407,3,1436008
167,69.3162,88.2466,3,1436008
167,66.2755,77.2216,3,1463001
167,66.3846,76.8758,3,1427002
167,66.9069,79.656,3,1427001
167,66.8362,79.6679,3,1429002
167,67.8597,75.4982,3,1463002
167,67.8596,75.5034,3,1463002
167,66.833,79.6555,3,1429002
167,66.2531,78.7076,3,1431003
167,69.3604,88.0953,3,1436009
167,66.2669,77.5686,3,1441007
167,66.2671,77.5764,3,1441007
167,66.2681,77.5741,3,1441007
167,66.2563,78.7141,3,1431003
167,69.319,88.2329,3,1436008
167,66.2604,78.7155,3,1431003
167,66.3832,76.8853,3,1427002
168,66.795,79.6833,3,1429002
168,66.7918,79.7047,3,1429002
168,66.8835,79.5462,3,1427001
168,66.8938,79.5383,3,1427001
168,66.8906,79.5599,3,1427001
168,66.8132,79.6269,3,1429002
168,66.8888,79.5346,3,1427001
168,66.7898,79.6829,3,1429002
168,66.7912,79.6778,3,1429002
168,69.3671,88.1325,3,1436009
168,66.2648,78.7252,3,1431003
168,66.2686,77.5751,3,1441007
168,66.386,76.856,3,1427002
168,66.3775,76.8638,3,1427002
168,66.1483,76.9397,3,1435001
169,69.3181,88.2471,3,1436008
169,66.2713,77.586,3,1441007
170,69.3079,88.2168,3,1436008
170,69.3197,88.2532,3,1436008
170,66.2688,77.5639,3,1441007
170,66.1428,76.9432,3,1435001
170,67.8641,75.494,3,1463002
170,65.8964,75.7669,3,1437004
170,66.6967,77.4476,3,1452001
170,66.2608,78.7325,3,1431003
170,66.382,76.8527,3,1427002
170,66.2559,78.6994,3,1431003
170,66.8777,79.5432,3,1427001
170,66.1365,76.9312,3,1435001
170,66.7007,77.4403,3,1452001
170,66.1429,76.9586,3,1435001
170,66.2687,77.5616,3,1441007
170,67.8615,75.5142,3,1463002
170,67.9867,75.6024,1,1470001
170,67.8553,75.4872,3,1463002
170,66.381,76.8781,3,1427002
170,66.3802,76.8289,3,1427002
170,66.3786,76.8344,3,1427002
170,66.3825,76.8727,3,1427002
170,66.141,76.9243,3,1435001
170,66.1422,76.9333,3,1435001
170,66.1458,76.9546,3,1435001
170,66.2682,77.5717,3,1441007
170,66.2565,78.7172,3,1431003
170,66.8834,79.5505,3,1427001
170,66.8907,79.5382,3,1427001
170,66.3842,76.8611,3,1427002
171,65.8283,131.7883,1,1471001
171,65.8814,131.7206,2,1471001
171,65.8729,131.7256,2,1471001
171,65.8693,131.7167,2,1471001
171,65.8677,131.7142,2,1471001
171,66.4056,131.2969,1,1471004
171,65.8722,131.7104,2,1471001
171,65.8333,131.7679,2,1471001
171,65.8294,131.7726,2,1471001
171,65.8753,131.711,2,1471001
171,65.8726,131.6868,2,1471001
171,69.3133,88.2495,3,1436008
171,66.8869,79.5376,3,1427001
171,65.94,88.7349,1,1471003
171,66.3855,76.8586,3,1427002
171,66.3848,76.8505,3,1427002
171,66.1466,76.9387,3,1435001
171,66.3813,76.8633,3,1427002
171,66.8783,79.5404,3,1427001
171,69.3144,88.2445,3,1436008
171,67.9092,76.0479,1,1471005
171,65.8942,75.7673,3,1437004
171,66.6971,77.4443,3,1452001
171,65.8982,75.7456,3,1437004
171,66.1444,76.969,3,1435001
171,66.2695,77.5761,3,1441007
171,66.8869,79.5432,3,1427001
171,66.8819,79.5674,3,1427001
171,66.3876,76.8549,3,1427002
171,65.8747,78.2015,3,1437001
171,66.1488,76.9465,3,1435001
171,66.4091,77.0175,3,1443003
171,66.3491,76.9467,3,1427002
171,66.3833,76.8773,3,1427002
171,66.3534,76.9242,3,1427002
