doy,lat,lon,status,fireid
90,69.3719,88.1147,1,23090001
101,67.7147,83.483,1,23101001
108,67.7157,83.481,3,23101001
108,69.3709,88.1307,3,23090001
109,67.7904,83.5336,3,23101001
109,67.7094,83.4786,3,23101001
109,67.7982,83.5395,3,23101001
109,69.3181,88.2466,3,23090001
109,69.3145,88.2231,3,23090001
109,65.0905,78.3307,1,23109001
110,67.7183,83.4919,3,23101001
110,67.7147,83.4925,3,23101001
110,69.3121,88.2326,3,23090001
110,67.7959,83.5382,3,23101001
110,67.7138,83.4822,3,23101001
110,67.8017,83.5545,3,23101001
110,67.7151,83.4793,3,23101001
110,67.7934,83.5452,3,23101001
111,69.3679,88.1038,3,23090001
111,69.3714,88.1167,3,23090001
112,67.7096,83.4742,3,23101001
112,67.7956,83.5362,3,23101001
112,67.7988,83.5588,3,23101001
112,67.7129,83.4966,3,23101001
112,67.7944,83.5543,3,23101001
112,67.7151,83.4991,3,23101001
113,67.7097,83.4803,3,23101001
113,69.3165,88.2269,3,23090001
113,67.7947,83.5442,3,23101001
113,67.8028,83.5685,3,23101001
113,67.7156,83.5308,3,23101001
113,67.7906,83.5555,3,23101001
113,67.8052,83.5195,3,23101001
113,67.718,83.4823,3,23101001
113,67.7119,83.4863,3,23101001
113,67.7998,83.5591,3,23101001
114,67.7182,83.5089,3,23101001
114,67.7204,83.5101,3,23101001
114,67.7905,83.5229,3,23101001
114,67.6997,83.4583,3,23101001
114,67.715,83.4707,3,23101001
114,67.7955,83.5357,3,23101001
114,67.7992,83.5579,3,23101001
114,67.7986,83.5663,3,23101001
114,67.709,83.4236,3,23101001
114,67.7095,83.5003,3,23101001
114,69.3699,88.1133,3,23090001
114,69.3666,88.1378,3,23090001
114,67.7966,83.5336,3,23101001
114,67.7211,83.4649,3,23101001
114,67.7937,83.5589,3,23101001
114,67.7181,83.4901,3,23101001
114,67.709,83.4828,3,23101001
114,67.7089,83.4952,3,23101001
114,67.7191,83.4588,3,23101001
114,67.7913,83.5508,3,23101001
114,67.7215,83.4554,3,23101001
114,67.7064,83.4983,3,23101001
115,67.7202,83.494,3,23101001
115,67.7061,83.4741,3,23101001
115,67.7875,83.522,3,23101001
115,67.7104,83.4594,3,23101001
115,67.7971,83.5566,3,23101001
115,69.3733,88.1081,3,23090001
115,67.7159,83.509,3,23101001
115,66.4103,76.9753,1,23115001
115,65.079,78.2879,3,23109001
115,65.7931,79.0471,1,23115002
115,65.0849,78.3287,3,23109001
115,69.3773,88.1054,3,23090001
115,69.3718,88.1127,3,23090001
115,69.3655,88.1108,3,23090001
115,67.7983,83.5304,3,23101001
115,67.7104,83.4661,3,23101001
115,67.8011,83.5605,3,23101001
115,67.7132,83.4959,3,23101001
115,67.7122,83.5165,3,23101001
115,67.7141,83.4559,3,23101001
115,67.7207,83.4605,3,23101001
115,67.719,83.5212,3,23101001
115,67.7925,83.5454,3,23101001
