doy,lat,lon,status,fireid
125,65.1608,80.6073,1,1525001
125,65.1563,80.6134,2,1525001
125,65.1684,80.6415,2,1525001
125,65.1643,80.6313,2,1525001
125,65.1628,80.6154,2,1525001
125,65.1713,80.6234,2,1525001
126,65.1673,80.6365,3,1525001
126,65.1587,80.6038,3,1525001
126,65.1653,80.6201,3,1525001
126,65.1628,80.6104,3,1525001
126,65.172,80.6181,3,1525001
126,65.1609,80.6378,3,1525001
126,65.1571,80.6396,3,1525001
126,65.1652,80.6086,3,1525001
127,69.3078,88.2387,1,1527001
127,69.3162,88.229,2,1527001
127,65.165,80.617,3,1525001
129,69.3679,88.1155,3,1527001
131,69.3174,88.2258,3,1527001
135,65.1709,80.6411,3,1525001
135,65.1619,80.6461,3,1525001
136,66.7947,134.3253,1,1536001
136,65.1605,80.6156,3,1525001
136,65.1692,80.6066,3,1525001
137,66.4649,143.2607,1,1537002
137,67.2327,135.8787,1,1537001
137,66.8845,134.2479,3,1536001
137,66.8246,134.4064,3,1536001
137,66.8812,134.2508,3,1536001
137,67.2298,135.889,2,1537001
137,67.229,135.8532,2,1537001
137,67.2318,135.8796,2,1537001
137,67.2346,135.906,2,1537001
137,67.227,135.8627,2,1537001
137,65.1606,80.6185,3,1525001
137,66.3853,76.8623,1,1537003
137,66.1419,76.945,1,1537004
137,65.1702,80.6128,3,1525001
137,65.1691,80.6342,3,1525001
138,67.111,135.0962,1,1538002
138,66.9789,132.4426,1,1538003
138,67.2398,135.8543,3,1537001
138,67.244,135.8634,3,1537001
138,66.4584,142.3914,1,1538001
138,66.4607,142.4946,2,1538001
138,66.4547,142.4127,2,1538001
138,66.4487,142.4191,2,1538001
138,66.4591,142.4826,2,1538001
139,67.564,133.8186,1,1539005
139,66.7034,134.4242,1,1539001
139,66.6949,134.4135,2,1539001
139,67.4855,133.2525,1,1539006
139,67.0543,133.1684,1,1539004
139,67.5975,135.685,1,1539007
139,66.4214,143.0057,1,1539003
139,67.1253,135.1529,3,1538002
139,66.6984,134.4073,2,1539001
139,66.8386,134.3169,3,1536001
139,66.8356,134.2951,3,1536001
139,66.9316,134.3015,3,1536001
139,67.0163,133.0853,2,1539004
139,67.0284,134.3044,1,1539002
139,67.0658,134.2949,2,1539002
139,66.3363,143.0101,2,1539003
139,66.1461,76.9368,3,1537004
139,65.9033,77.2436,1,1539008
139,66.1491,76.9671,3,1537004
139,65.1655,80.6373,3,1525001
139,65.1697,80.6154,3,1525001
140,66.4409,142.9517,3,1539003
140,66.4104,142.7056,1,1540001
140,66.4075,142.7349,2,1540001
140,66.1419,76.9509,3,1537004
140,66.5229,77.0832,1,1540002
140,66.3819,76.8606,3,1537003
140,66.1493,76.9465,3,1537004
140,66.3824,76.8656,3,1537003
140,65.163,80.6161,3,1525001
141,65.5534,146.7629,1,1541001
141,65.5509,146.7537,2,1541001
