doy,lat,lon,status,fireid
12,67.8105,72.5287,1,28012001
27,67.8095,72.5448,3,28012001
27,67.8052,72.5118,3,28012001
27,67.8012,72.5343,3,28012001
101,67.8004,72.5105,1,28101001
101,67.8059,72.5361,2,28101001
101,68.4123,83.6326,1,28101002
116,67.8046,72.518,3,28012001
117,67.8054,72.5141,3,28012001
117,67.8083,72.527,3,28012001
118,66.4751,77.1659,1,28118001
118,66.2124,77.2331,1,28118002
132,66.3712,132.8274,1,28132001
132,66.2068,77.2307,3,28118002
135,67.7053,136.5383,1,28135001
138,66.7695,131.5458,1,28138001
138,66.6988,131.5355,2,28138001
138,66.7691,131.5347,2,28138001
138,66.7729,131.5564,2,28138001
139,67.755,135.7017,1,28139002
139,65.6753,132.646,1,28139003
139,67.1242,135.1154,1,28139004
139,67.1947,135.458,1,28139001
139,67.1927,135.4538,2,28139001
139,67.554,134.4651,1,28139005
143,67.5997,136.7838,1,28143002
143,67.6057,136.7572,2,28143002
143,65.7066,132.6785,3,28139003
143,66.3445,132.5021,1,28143001
143,65.7103,132.6685,3,28139003
143,66.0101,132.9804,1,28143004
143,66.3359,132.5095,2,28143001
143,66.3329,132.4877,2,28143001
143,67.0465,131.842,1,28143005
143,67.0774,131.7139,1,28143003
143,67.0718,131.744,2,28143003
144,66.1511,132.9181,1,28144002
144,66.1505,132.9104,2,28144002
144,66.1732,132.7593,1,28144001
144,66.5011,132.2003,1,28144003
144,66.172,132.7617,2,28144001
144,66.2584,131.3408,1,28144005
144,65.4932,117.4054,1,28144006
144,66.3137,131.3938,2,28144005
144,66.5015,132.1798,2,28144003
144,65.7954,132.6617,3,28139003
144,66.1275,131.3318,1,28144004
144,66.1232,131.3094,2,28144004
144,66.3955,147.8027,1,28144007
145,66.5881,132.1727,3,28144003
145,66.5961,132.1795,3,28144003
145,66.5774,132.1195,3,28144003
145,66.5983,132.1731,3,28144003
145,66.6267,132.1324,3,28144003
145,66.921,131.91,1,28145002
145,66.6023,132.157,3,28144003
145,66.6061,132.1354,3,28144003
145,66.6351,132.1417,3,28144003
145,67.6899,130.8099,1,28145004
145,66.5994,132.1282,3,28144003
145,66.6298,132.1416,3,28144003
