doy,lat,lon,status,fireid
62,67.8106,72.5287,1,27062001
62,67.8126,72.5303,2,27062001
62,67.8046,72.5158,2,27062001
62,67.8083,72.5381,2,27062001
69,67.8053,72.5213,3,27062001
75,67.8106,72.5341,3,27062001
76,67.808,72.5449,3,27062001
76,67.8112,72.5218,3,27062001
83,67.8122,72.5134,3,27062001
83,67.8152,72.5233,3,27062001
83,67.8045,72.5322,3,27062001
83,67.8078,72.5098,3,27062001
83,67.81,72.5324,3,27062001
85,67.8002,72.5109,3,27062001
85,67.8037,72.5331,3,27062001
86,67.8046,72.5146,3,27062001
88,67.8024,72.542,3,27062001
88,67.8065,72.5193,3,27062001
89,69.3653,88.1223,1,27089001
112,67.8049,72.5365,3,27062001
112,67.8004,72.5131,3,27062001
112,67.8101,72.5453,3,27062001
113,69.3692,88.1207,3,27089001
113,67.8101,72.5474,3,27062001
113,67.7977,72.508,3,27062001
113,67.7994,72.5063,3,27062001
113,67.8024,72.5317,3,27062001
113,67.8115,72.5243,3,27062001
113,66.2096,77.2367,1,27113001
113,65.906,77.2535,1,27113002
113,66.213,77.2402,2,27113001
113,67.8037,72.5447,3,27062001
113,67.8075,72.5224,3,27062001
114,67.8089,72.5382,3,27062001
119,67.8111,72.5272,3,27062001
120,67.8095,72.5257,3,27062001
122,69.3651,88.1124,3,27089001
125,69.3712,88.1086,3,27089001
126,65.7903,79.0406,1,27126001
132,69.3732,88.1285,3,27089001
132,69.3644,88.1197,3,27089001
133,67.448,136.5059,1,27133001
133,67.6189,136.6197,1,27133002
133,67.1934,135.3672,1,27133003
133,66.047,132.8266,1,27133004
137,67.423,137.0975,1,27137001
137,67.4193,137.1194,2,27137001
137,67.4313,137.107,2,27137001
137,65.7442,132.6624,1,27137002
137,65.7125,132.6817,2,27137002
137,67.4294,137.1064,2,27137001
137,67.4193,137.0962,2,27137001
138,67.8045,72.5192,3,27062001
138,67.8052,72.5356,3,27062001
139,69.3631,88.104,3,27089001
139,69.3667,88.1276,3,27089001
140,67.803,72.5031,3,27062001
140,67.8063,72.5256,3,27062001
140,67.8042,72.5432,3,27062001
140,67.8073,72.5202,3,27062001
141,69.367,88.117,3,27089001
142,67.8061,72.5133,3,27062001
144,69.3676,88.1263,3,27089001
146,67.8044,72.5253,3,27062001
149,67.8009,72.51,3,27062001
149,67.8044,72.5322,3,27062001
