doy,lat,lon,status,fireid
88,65.2364,81.3872,1,15088001
112,65.2379,81.3807,3,15088001
112,65.241,81.3863,3,15088001
112,65.2404,81.3786,3,15088001
112,65.2379,81.4123,3,15088001
115,66.2564,78.7152,1,15115001
115,65.1658,80.6258,1,15115002
115,65.2398,81.383,3,15088001
115,65.237,81.4047,3,15088001
116,65.2361,81.3911,3,15088001
122,68.0762,135.0011,1,15122001
123,67.2622,132.1759,1,15123001
123,67.2623,132.1776,2,15123001
123,68.0598,135.0557,3,15122001
124,67.9166,131.4576,1,15124002
124,67.3728,132.432,1,15124001
124,67.3793,132.4373,2,15124001
125,68.4263,132.3866,1,15125001
125,68.4378,132.3605,2,15125001
125,68.4341,132.3832,2,15125001
125,67.9023,131.4676,3,15124002
125,68.5408,132.7038,1,15125002
125,68.4455,132.4355,2,15125001
125,67.5628,130.7417,1,15125003
125,67.8995,131.4474,3,15124002
125,67.9029,131.4697,3,15124002
125,65.2363,81.3878,3,15088001
125,65.2447,81.3945,3,15088001
125,65.2418,81.3869,3,15088001
126,67.6007,136.6718,1,15126001
126,65.8876,143.4526,1,15126003
126,67.8684,135.7435,1,15126002
126,67.8757,135.7544,2,15126002
126,68.2952,135.0159,1,15126004
126,68.2645,134.9969,2,15126004
126,68.2616,135.0294,2,15126004
126,65.8724,143.4404,2,15126003
126,68.2617,135.002,2,15126004
126,68.2855,134.9998,2,15126004
126,68.258,135.0011,2,15126004
126,68.2492,135.0334,2,15126004
126,68.1968,135.0231,2,15126004
126,67.6012,136.7321,2,15126001
126,67.3483,132.2563,3,15124001
126,68.2019,135.002,2,15126004
126,67.07,131.3778,1,15126005
126,67.6021,136.7415,2,15126001
126,67.6034,136.7373,2,15126001
127,67.0321,132.8796,1,15127007
127,68.5129,134.8431,1,15127003
127,68.7362,134.4121,1,15127004
127,68.7327,134.4352,2,15127004
127,68.381,132.1862,3,15125001
127,65.926,143.4737,3,15126003
127,65.9166,143.4594,3,15126003
127,67.8054,135.5026,1,15127008
127,67.6684,136.5952,3,15126001
127,67.6723,136.5729,3,15126001
127,67.4909,136.5309,1,15127001
127,68.0713,131.5818,1,15127006
127,67.4972,130.6582,3,15125003
127,67.1445,131.5362,1,15127005
127,67.6639,136.5628,3,15126001
127,67.4681,130.6575,3,15125003
127,67.952,131.5379,3,15124002
127,67.487,136.5531,2,15127001
127,67.0407,131.856,1,15127009
127,68.1682,131.6361,1,15127002
127,67.66,136.5851,3,15126001
127,67.1477,131.5142,2,15127005
127,65.9202,143.47,3,15126003
127,65.9175,143.4442,3,15126003
127,67.1414,131.5222,2,15127005
127,67.6616,136.5512,3,15126001
127,67.4857,136.5325,2,15127001
127,67.1275,131.652,1,15127010
127,67.6648,136.5737,3,15126001
127,68.0782,131.6815,2,15127006
127,67.9492,131.5751,3,15124002
127,67.4947,130.6623,3,15125003
127,67.9452,131.5524,3,15124002
127,68.5153,134.8334,2,15127003
127,68.7264,134.4148,2,15127004
127,68.4071,132.3289,3,15125001
127,67.9525,131.5633,3,15124002
127,67.4848,130.6334,3,15125003
127,68.1935,131.5268,2,15127002
127,68.2036,131.5512,2,15127002
127,67.9423,131.5386,3,15124002
127,67.4812,130.6158,3,15125003
127,68.2009,131.5258,2,15127002
127,68.3715,132.164,3,15125001
127,66.2576,78.7201,3,15115001
127,65.1706,80.6193,3,15115002
127,65.1671,80.6397,3,15115002
128,69.0912,134.3498,1,15128001
128,69.0009,134.3449,2,15128001
128,68.9982,134.3885,2,15128001
128,67.2696,135.3899,1,15128005
128,67.2669,135.4256,2,15128005
128,67.2664,135.4195,2,15128005
128,68.7105,134.6302,3,15127004
128,65.0414,147.0457,1,15128006
128,67.9727,133.7631,1,15128007
128,67.6152,136.6843,3,15126001
128,67.623,136.681,3,15126001
128,65.0383,147.0521,2,15128006
128,67.624,136.674,3,15126001
128,67.6149,136.6899,3,15126001
128,67.2548,135.3988,2,15128005
128,68.4075,139.3092,1,15128012
128,67.2703,135.4092,2,15128005
128,67.2617,135.3772,2,15128005
128,68.6233,134.2042,1,15128011
128,68.9997,134.3673,2,15128001
128,68.9919,134.3367,2,15128001
128,67.9733,133.7507,2,15128007
128,67.9276,133.6362,1,15128002
128,69.0536,134.2933,2,15128001
128,69.0114,134.3717,2,15128001
128,68.9879,134.3232,2,15128001
128,66.465,134.2883,1,15128008
128,66.4556,134.2727,2,15128008
