doy,lat,lon,status,fireid
18,67.8007,72.518,1,29018001
18,67.8085,72.5324,2,29018001
45,67.8052,72.5093,3,29018001
77,67.8074,72.5339,1,29077001
84,65.9085,77.2409,1,29084001
84,67.8033,72.5319,3,29077001
84,67.7995,72.5096,3,29018001
84,67.8092,72.5148,3,29018001
84,67.8062,72.5404,3,29077001
85,68.5295,79.9539,1,29085001
85,67.8035,72.543,3,29077001
85,67.8116,72.5414,3,29018001
86,67.8074,72.531,3,29077001
88,68.5231,79.9517,3,29085001
88,67.8028,72.5172,3,29018001
88,67.8021,72.5187,3,29018001
89,67.8085,72.5514,3,29077001
89,67.7931,72.5073,3,29018001
89,67.8032,72.4824,3,29018001
89,67.8059,72.5198,3,29018001
89,67.8028,72.4968,3,29018001
89,66.2876,76.9522,1,29089001
89,65.9066,77.2594,3,29084001
89,65.9035,77.251,3,29084001
90,67.27,83.2132,1,29090001
90,67.2784,83.204,2,29090001
90,67.3153,83.1326,2,29090001
90,68.4102,83.635,1,29090002
91,69.3736,88.1173,1,29091001
91,67.8058,72.527,3,29077001
91,67.8023,72.5048,3,29018001
112,67.8036,72.5199,3,29018001
113,67.4901,133.2713,1,29113002
113,67.5769,133.5435,1,29113003
113,66.7065,132.6511,1,29113001
113,66.6945,132.6684,2,29113001
113,67.4872,133.2768,2,29113002
113,67.564,133.6602,1,29113004
113,66.7002,132.666,2,29113001
113,67.2523,132.1459,1,29113005
114,67.49,134.0919,1,29114001
114,68.11,134.923,1,29114004
114,67.5132,132.8718,1,29114003
114,67.5517,133.8649,1,29114005
114,67.5177,132.8486,2,29114003
114,67.4942,134.093,2,29114001
114,67.4991,134.069,2,29114001
114,67.0657,131.9646,1,29114002
114,67.0719,131.9803,2,29114002
114,67.7671,134.7713,1,29114006
114,67.7007,134.6267,1,29114007
116,66.8657,131.8148,1,29116001
116,67.0715,133.157,1,29116002
116,67.2277,132.9473,1,29116003
116,67.0546,133.1376,2,29116002
116,67.0676,133.1789,2,29116002
116,66.8682,131.8158,2,29116001
116,67.0017,133.0804,2,29116002
116,67.0501,133.1527,2,29116002
116,67.3107,133.0842,1,29116004
116,67.044,131.8463,3,29114002
116,67.0373,131.8579,3,29114002
116,66.8025,131.6757,2,29116001
116,66.8084,131.6739,2,29116001
116,66.8475,131.7962,2,29116001
116,66.8364,131.7607,2,29116001
116,66.8482,131.7997,2,29116001
117,67.516,132.7987,3,29114003
117,67.9486,134.638,1,29117006
117,67.3897,132.459,1,29117003
117,67.5278,132.9895,3,29114003
117,67.5647,133.9798,3,29114005
117,67.4022,132.4606,2,29117003
117,67.4429,135.5467,1,29117001
117,67.4527,135.5119,2,29117001
117,67.8114,134.7612,3,29114006
117,67.3765,135.7518,1,29117002
117,67.4464,135.561,2,29117001
117,67.5139,134.3251,1,29117004
117,67.4822,132.7828,3,29114003
117,67.3833,135.7569,2,29117002
117,67.3932,135.7222,2,29117002
117,67.49,132.7526,3,29114003
117,67.6705,132.637,1,29117005
117,67.5292,132.9178,3,29114003
117,67.5371,132.8872,3,29114003
117,67.3944,132.4911,2,29117003
117,67.4387,135.5429,2,29117001
117,67.3834,135.7454,2,29117002
117,67.1343,135.0177,1,29117007
117,67.4505,135.5384,2,29117001
117,67.5093,134.305,2,29117004
117,67.491,132.7775,3,29114003
117,67.4878,132.7473,3,29114003
117,67.3993,132.4705,2,29117003
117,67.4905,132.7822,3,29114003
117,67.3967,132.4364,2,29117003
117,67.805,134.7221,3,29114006
117,67.8103,134.7247,3,29114006
117,67.5339,132.9013,3,29114003
117,67.6953,132.6197,2,29117005
118,67.4959,134.2569,3,29117004
118,67.4967,134.2565,3,29117004
118,66.9016,134.326,1,29118001
118,66.9051,134.3045,2,29118001
118,67.719,134.8413,3,29114006
118,66.9431,134.2493,2,29118001
118,67.1108,134.5417,1,29118002
118,67.4221,135.5633,3,29117001
118,67.1293,135.0803,3,29117007
118,67.3534,135.7395,3,29117002
118,66.8344,134.2552,2,29118001
118,66.8309,134.2766,2,29118001
118,66.7848,134.3213,2,29118001
118,66.7883,134.2999,2,29118001
118,67.4178,135.7212,3,29117002
118,67.3513,135.4092,3,29117001
118,67.1382,134.4233,2,29118002
118,66.8955,134.3145,2,29118001
118,67.1417,134.445,2,29118002
118,66.899,134.336,2,29118001
118,66.8211,134.2727,2,29118001
118,67.1085,134.5363,2,29118002
118,66.9074,134.327,2,29118001
118,67.125,135.0747,3,29117007
118,66.9039,134.3055,2,29118001
118,67.7098,134.8284,3,29114006
118,67.7132,134.8506,3,29114006
118,67.4234,135.5633,3,29117001
118,67.5956,135.6801,1,29118003
118,67.4201,135.5413,3,29117001
118,68.0854,134.8665,3,29114004
118,68.0888,134.8891,3,29114004
118,67.3681,132.3318,3,29117003
121,66.313,133.0506,1,29121001
121,66.3147,133.0427,2,29121001
121,67.8068,72.5139,3,29018001
121,67.8115,72.5263,3,29018001
122,67.1457,135.2321,3,29117007
122,67.208,135.2832,3,29117007
122,67.7244,135.6223,1,29122001
122,67.2139,135.314,3,29117007
122,67.228,135.3316,3,29117007
122,66.8631,131.8483,3,29116001
122,66.9744,131.8769,3,29114002
122,66.8742,131.8571,3,29116001
122,67.2102,135.2893,3,29117007
122,67.1433,135.2276,3,29117007
122,67.1969,135.2769,3,29117007
122,67.1384,135.2037,3,29117007
122,67.7189,135.6242,2,29122001
122,67.6047,135.5065,3,29118003
122,67.3127,135.7204,3,29117002
122,67.1774,134.5285,3,29118002
122,67.1925,135.305,3,29117007
122,67.6039,135.4746,3,29118003
122,67.1759,134.574,3,29118002
122,67.1872,134.516,3,29118002
122,67.174,134.5193,3,29118002
123,66.751,132.5945,3,29113001
123,66.6803,131.5042,1,29123001
123,66.6697,131.468,2,29123001
123,66.6815,131.498,2,29123001
123,66.6858,131.5189,2,29123001
123,66.2903,78.754,1,29123002
123,66.2864,78.7757,2,29123002
123,66.2071,77.2498,1,29123003
123,66.2819,78.7445,2,29123002
124,66.9759,133.0435,3,29116002
124,67.7681,135.686,3,29122001
124,67.5834,135.5711,3,29118003
124,67.0386,132.3328,1,29124005
124,67.5901,135.6052,3,29118003
124,67.593,135.5778,3,29118003
124,67.5806,135.5985,3,29118003
124,67.2767,132.2069,3,29113005
124,67.1021,135.5211,1,29124003
124,67.1125,135.6136,2,29124003
124,66.963,133.0678,3,29116002
124,65.2125,143.1376,1,29124002
124,65.2162,143.1585,2,29124002
124,67.0749,135.5055,2,29124003
124,67.5829,135.5926,3,29118003
