doy,lat,lon,status,fireid
77,66.0614,76.7538,1,17077001
87,69.3697,88.1121,1,17087001
90,65.1628,80.6226,1,17090002
90,65.166,80.6094,2,17090002
90,65.24,81.3842,1,17090001
90,65.2455,81.3701,2,17090001
90,65.2365,81.3844,2,17090001
95,66.1466,76.9473,1,17095001
95,66.2076,77.2432,1,17095002
96,65.2386,81.3847,3,17090001
96,65.2349,81.3637,3,17090001
96,65.1644,80.5999,3,17090002
96,65.1684,80.6213,3,17090002
96,66.1434,76.9597,3,17095001
96,66.2107,77.2338,3,17095002
96,66.3808,77.8679,1,17096002
96,66.1432,76.9349,3,17095001
96,65.2425,81.3506,3,17090001
96,65.1682,80.583,3,17090002
96,65.1646,80.5783,3,17090002
96,66.1504,76.938,3,17095001
96,65.169,80.6137,3,17090002
96,65.1662,80.6349,3,17090002
96,66.2638,78.7344,1,17096001
96,66.26,78.7268,2,17096001
96,66.145,76.9461,3,17095001
96,66.2061,77.2445,3,17095002
96,65.2448,81.3794,3,17090001
96,65.2419,81.4003,3,17090001
96,65.2285,81.4281,3,17090001
96,65.2469,81.3774,3,17090001
96,66.1468,76.9627,3,17095001
96,65.1529,80.6443,3,17090002
97,65.2329,81.3521,3,17090001
97,65.2448,81.3918,3,17090001
97,65.242,81.3891,3,17090001
97,65.1609,80.5992,3,17090002
97,69.3736,88.113,3,17087001
97,69.3124,88.2445,3,17087001
97,66.1471,76.9527,3,17095001
97,66.1443,76.9301,3,17095001
97,65.2409,81.3714,3,17090001
97,65.2434,81.3975,3,17090001
97,66.2104,77.228,3,17095002
97,69.3758,88.1192,3,17087001
97,69.3736,88.1128,3,17087001
98,65.2384,81.3988,3,17090001
98,65.1696,80.6271,3,17090002
98,65.1646,80.6031,3,17090002
98,66.1008,76.8348,3,17077001
98,65.6777,78.9812,1,17098001
98,65.2337,81.3756,3,17090001
98,65.2426,81.3653,3,17090001
98,65.2369,81.3848,3,17090001
98,69.317,88.2448,3,17087001
98,65.2445,81.4003,3,17090001
98,65.2472,81.3771,3,17090001
100,66.2081,77.2504,3,17095002
100,66.1496,76.9635,3,17095001
100,65.1658,80.6299,3,17090002
100,66.1423,76.9694,3,17095001
100,66.2661,78.7314,3,17096001
100,65.2425,81.3796,3,17090001
100,66.2098,77.2377,3,17095002
100,66.217,77.2438,3,17095002
100,65.2399,81.407,3,17090001
100,65.2411,81.3705,3,17090001
100,66.2158,77.2477,3,17095002
100,66.1456,76.9418,3,17095001
100,65.2412,81.3664,3,17090001
100,65.23,81.4083,3,17090001
101,69.3289,87.9465,3,17087001
101,65.2361,81.3807,3,17090001
101,65.2328,81.3808,3,17090001
103,69.3129,88.2459,3,17087001
