doy,lat,lon,status,fireid
135,67.0372,135.2787,2,19135003
135,67.1782,134.5518,2,19135001
135,67.1726,134.5261,2,19135001
135,67.1979,135.4993,1,19135007
135,67.1943,135.3745,2,19135002
135,67.0362,135.2792,2,19135003
135,67.0348,135.3797,2,19135003
135,67.0596,135.4426,2,19135003
135,67.0543,135.4175,2,19135003
135,67.1742,134.5543,2,19135001
135,67.0341,135.2982,2,19135003
135,67.0319,135.2469,2,19135003
135,67.0362,135.3486,2,19135003
135,67.168,134.5534,2,19135001
135,67.1882,135.305,2,19135002
135,67.1871,135.2964,2,19135002
136,67.7526,136.5261,1,19136002
136,67.7441,136.5145,2,19136002
136,67.6443,136.612,1,19136001
136,67.6311,136.6241,2,19136001
136,67.6263,136.6479,2,19136001
136,67.5435,132.9933,1,19136003
136,67.5946,132.9804,2,19136003
136,67.5473,132.9712,2,19136003
136,67.5124,132.8242,1,19136005
136,67.504,132.8145,2,19136005
136,67.4959,132.6935,1,19136007
136,67.4662,132.633,2,19136007
136,67.3875,132.4567,1,19136004
136,67.9209,131.4906,1,19136008
136,67.7007,135.5299,1,19136009
136,66.3088,143.0771,1,19136010
136,67.5952,132.987,2,19136003
136,67.622,136.6283,2,19136001
136,67.631,136.6208,2,19136001
136,67.6399,136.6133,2,19136001
136,67.637,136.4281,1,19136006
136,67.6444,136.4437,2,19136006
136,67.6414,136.4195,2,19136006
136,67.7424,136.5224,2,19136002
136,67.7476,136.5108,2,19136002
136,67.7446,136.4863,2,19136002
136,67.3811,132.4539,2,19136004
136,67.3778,132.4319,2,19136004
136,67.5018,132.8057,2,19136005
136,67.5448,132.966,2,19136003
136,69.3156,88.2326,3,19114003
137,69.3137,88.2444,3,19114003
138,69.3172,88.2243,3,19114003
139,66.3735,149.9502,1,19139001
139,67.2719,130.5964,3,19117001
139,67.2746,130.6215,3,19117001
140,66.5479,159.4112,1,19140007
140,67.254,135.3812,3,19135002
140,66.6318,133.3595,1,19140008
140,67.7887,133.4147,1,19140002
140,67.7857,133.4382,2,19140002
140,67.1242,134.9639,1,19140004
140,67.121,134.9858,2,19140004
140,68.8286,134.3093,1,19140006
140,68.6998,134.2604,1,19140001
140,68.6942,134.2478,2,19140001
140,68.691,134.2722,2,19140001
140,68.8254,134.3339,2,19140006
140,67.2796,135.3519,3,19135002
140,67.1681,135.3867,3,19135002
140,67.4611,132.5694,3,19136007
140,66.9776,131.896,1,19140009
140,67.2536,130.5544,3,19117001
140,67.1612,135.3893,3,19135002
140,67.1573,135.3672,3,19135002
140,67.2914,135.3892,3,19135002
140,67.141,135.3328,3,19135002
140,67.1834,130.3851,3,19117001
140,67.7754,133.4108,2,19140002
140,67.784,133.4244,2,19140002
140,67.7797,133.4014,2,19140002
140,67.8768,133.5318,1,19140005
140,67.8726,133.5088,2,19140005
140,68.698,134.2573,2,19140001
140,68.694,134.2343,2,19140001
140,68.7268,134.2478,2,19140001
140,67.3958,132.4575,3,19136004
140,67.3911,132.4339,3,19136004
140,67.6242,132.5864,1,19140003
140,67.6327,132.5751,2,19140003
140,67.1779,130.3597,3,19117001
140,67.303,135.3288,3,19135002
141,67.1175,130.3316,3,19131002
141,67.2608,130.5259,3,19117001
141,67.2955,130.5539,3,19117001
141,67.3042,130.5462,3,19117001
141,67.1158,130.3461,3,19131002
141,67.1128,130.3237,3,19131002
142,67.7644,130.972,1,19142001
142,67.7607,130.97,2,19142001
143,69.3119,88.2276,3,19114003
143,69.3698,88.106,3,19114003
145,68.9701,150.231,1,19145005
145,67.4539,132.176,3,19136004
145,67.4542,132.2641,3,19136004
145,67.4473,132.2581,3,19136004
145,67.4472,132.1712,3,19136004
145,67.4471,132.1646,3,19136004
145,68.5895,132.9633,1,19145001
145,68.5925,132.9466,2,19145001
145,68.6046,132.9355,2,19145001
145,68.601,132.9583,2,19145001
145,68.54,132.9097,2,19145001
145,67.6863,137.0072,1,19145003
145,67.6819,137.0303,2,19145003
145,67.3594,135.4109,3,19135002
145,66.3599,132.8164,1,19145002
145,67.4534,132.1662,3,19136004
145,67.4569,132.1443,3,19136004
145,66.3572,132.843,2,19145002
145,66.3621,132.813,2,19145002
145,68.5371,132.9222,2,19145001
145,68.5336,132.8993,2,19145001
145,68.5912,132.9643,2,19145001
145,68.5996,132.9548,2,19145001
145,68.5962,132.9318,2,19145001
145,67.6803,137.0082,2,19145003
145,67.6773,136.9846,2,19145003
145,67.428,132.3316,3,19136004
145,67.4437,132.1847,3,19136004
145,67.871,131.3163,3,19123001
145,67.4429,132.129,3,19136004
145,67.4465,132.1508,3,19136004
145,67.4549,132.1415,3,19136004
145,67.4513,132.1196,3,19136004
